half,symbol,totalrevenue,costofrevenue,grossprofit,operatingexpenses,researchdevelopment,sellinggeneralandadministrative,totaloperatingexpenses,operatingincomeorloss,totalotherincomeexpensesnet,earningsbeforeinterestandtaxes,interestexpense,incomebeforetax,netincomefromcontinuingops,cashandcashequivalents,shortterminvestments,netreceivables,inventory,othercurrentassets,totalcurrentassets,longterminvestments,propertyplantandequipment,goodwill,intangibleassets,accumulatedamortization,otherassets,totalassets,accountspayable,shortcurrentlongtermdebt,totalcurrentliabilities,longtermdebt,deferredlongtermliabilitycharges,totalliabilities,commonstock,retainedearnings,totalstockholderequity,nettangibleassets,depreciation,changesinaccountsreceivables,changesinliabilities,changesininventories,changesinotheroperatingactivitie,totalcashflowfromoperatingactivi,capitalexpenditures,investments,othercashflowsfrominvestingactiv,totalcashflowsfrominvestingactiv,dividendspaid,salepurchaseofstock,netborrowings,totalcashflowsfromfinancingactiv,effectofexchangeratechanges,changeincashandcashequivalents,name,isin,treat,cnt,avg,shares,trades,turnover,n_sym,bookvalue,log_at,totalrevenue2at_0,costofrevenue2at_1,grossprofit2at_2,operatingexpenses2at_3,researchdevelopment2at_4,sellinggeneralandadm2at_5,totaloperatingexpens2at_6,operatingincomeorlos2at_7,operatingincomeorlos2at_8,totalotherincomeexpe2at_9,earningsbeforeintere2at_10,interestexpense2at_11,incomebeforetax2at_12,netincomefromcontinu2at_13,cashandcashequivalen2at_15,shortterminvestments2at_16,netreceivables2at_17,inventory2at_18,othercurrentassets2at_19,totalcurrentassets2at_20,longterminvestments2at_21,propertyplantandequi2at_22,goodwill2at_23,intangibleassets2at_24,accumulatedamortizat2at_25,otherassets2at_26,totalassets2at_27,accountspayable2at_28,shortcurrentlongterm2at_29,totalcurrentliabilit2at_30,longtermdebt2at_31,deferredlongtermliab2at_32,totalliabilities2at_33,commonstock2at_34,retainedearnings2at_35,totalstockholderequi2at_36,nettangibleassets2at_37,depreciation2at_39,changesinaccountsrec2at_40,changesinliabilities2at_41,changesininventories2at_42,changesinotheroperat2at_43,totalcashflowfromope2at_44,capitalexpenditures2at_45,investments2at_46,othercashflowsfromin2at_47,totalcashflowsfromin2at_48,dividendspaid2at_49,salepurchaseofstock2at_50,netborrowings2at_51,totalcashflowsfromfi2at_52,effectofexchangerate2at_53,changeincashandcashe2at_54
1,HOMI,5000,2000,3000,2000,0,0,2000,3000,0,3000,-1000,0,8000,4000,0,4000,0,10000,17000,0,0,0,0,0,0,325000,1000,123000,51000,75000,0,130000,93000,37000,0,0,0,1000,0,0,0,4000,0,0,0,-7000,0,0,0,2000,0,-1000,HOME INV.BELG-SIFI,BE0003760742,0,130,75.400002,614.19,13.08,46172.02,HOMI,325000,12.691581,.015384615,.0061538462,.0092307692,.0061538462,0,0,.0061538462,.0092307692,.0092307692,0,.0092307692,-.0030769231,0,.024615385,.012307692,0,.012307692,0,.030769231,.052307691,0,0,0,0,0,0,1,.0030769231,.37846154,.15692307,.23076923,0,.40000001,.28615385,.11384615,0,0,0,.0030769231,0,0,0,.012307692,0,0,0,-.021538461,0,0,0,.0061538462,0,-.0030769231
2,HOMI,5000,2000,3000,2000,0,0,2000,3000,0,3000,-1000,0,5000,3000,0,4000,0,7000,14000,0,0,0,0,0,0,342000,4000,128000,27000,107000,0,140000,102000,24000,0,0,0,0,0,0,-3000,0,0,0,0,2000,0,0,0,-2000,0,-1000,HOME INV.BELG-SIFI,BE0003760742,0,126,78.360001,1145.59,19.370001,89063.82,HOMI,342000,12.742566,.014619883,.0058479533,.0087719299,.0058479533,0,0,.0058479533,.0087719299,.0087719299,0,.0087719299,-.0029239766,0,.014619883,.0087719299,0,.011695907,0,.020467836,.040935673,0,0,0,0,0,0,1,.011695907,.37426901,.078947365,.3128655,0,.40935671,.29824561,.070175439,0,0,0,0,0,0,-.0087719299,0,0,0,0,.0058479533,0,0,0,-.0058479533,0,-.0029239766
1,IBAB,58000,34000,23000,58000,0,0,58000,0,0,0,-1000,0,-3000,29000,0,82000,73000,5000,188000,36000,0,0,0,0,0,282000,31000,47000,161000,41000,0,215000,64000,3000,0,0,0,-3000,0,15000,-1000,16000,0,0,0,6000,0,0,0,-18000,-1000,4000,IBA,BE0003766806,0,130,6.4200001,26020.6,84.239998,170525.91,IBAB,282000,12.549663,.20567375,.12056737,.081560284,.20567375,0,0,.20567375,0,0,0,0,-.0035460992,0,-.010638298,.10283688,0,.29078013,.25886524,.017730497,.66666669,.12765957,0,0,0,0,0,1,.10992908,.16666667,.57092196,.14539006,0,.76241136,.22695035,.010638298,0,0,0,-.010638298,0,.05319149,-.0035460992,.056737587,0,0,0,.021276595,0,0,0,-.063829787,-.0035460992,.014184397
1,IMMO,21000,14000,7000,17000,0,0,17000,3000,0,3000,-3000,0,1000,31000,0,17000,465000,7000,520000,1000,0,0,0,0,0,527000,21000,301000,191000,151000,0,344000,60000,123000,0,0,0,-2000,0,-16000,2000,-16000,0,0,0,0,0,0,0,16000,0,-1000,IMMOBEL,BE0003599108,0,130,35.700001,1940.08,24.23,69371.867,IMMO,527000,13.174955,.039848197,.026565464,.013282732,.032258064,0,0,.032258064,.0056925998,.0056925998,0,.0056925998,-.0056925998,0,.0018975332,.05882353,0,.032258064,.88235295,.013282732,.98671728,.0018975332,0,0,0,0,0,1,.039848197,.57115752,.36242884,.28652751,0,.65275145,.11385199,.23339659,0,0,0,-.0037950664,0,-.030360531,.0037950664,-.030360531,0,0,0,0,0,0,0,.030360531,0,-.0018975332
2,IMMO,10000,6000,4000,9000,0,0,9000,1000,0,1000,-2000,0,11000,27000,0,13000,291000,22000,354000,73000,0,0,0,0,0,431000,13000,194000,108000,115000,0,225000,60000,145000,0,0,0,-1000,0,-3000,0,5000,0,0,0,0,0,0,0,0,0,5000,IMMOBEL,BE0003599108,1,126,39.279999,1746.02,23.93,68776.023,IMMO,431000,12.973864,.023201857,.013921114,.0092807421,.020881671,0,0,.020881671,.0023201855,.0023201855,0,.0023201855,-.0046403711,0,.025522042,.062645011,0,.030162413,.675174,.051044084,.82134569,.16937356,0,0,0,0,0,1,.030162413,.45011601,.25058004,.26682135,0,.52204174,.13921113,.33642691,0,0,0,-.0023201855,0,-.0069605568,0,.011600928,0,0,0,0,0,0,0,0,0,.011600928
1,IMMOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,1000,3000,0,0,0,0,0,25000,1000,1000,2000,0,0,2000,22000,2000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,IMMO MOURY,BE0003893139,0,130,57.32,48.23,2.21,2683.1699,IMMOU,25000,10.126631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.039999999,0,0,0,0,.039999999,.12,0,0,0,0,0,1,.039999999,.039999999,.079999998,0,0,.079999998,.88,.079999998,0,0,0,0,0,0,0,.039999999,0,0,0,0,0,0,0,0,0,0
2,JEN,61000,55000,6000,55000,0,0,55000,6000,0,6000,0,0,4000,13000,0,81000,30000,0,124000,0,0,0,0,0,0,154000,19000,10000,72000,3000,0,86000,37000,37000,0,0,0,0,0,0,-3000,2000,0,0,0,-1000,0,0,0,-4000,0,-2000,JENSEN-GROUP,BE0003858751,1,124,14.13,3840.1201,22.139999,54087.219,JEN,154000,11.944708,.39610389,.35714287,.038961038,.35714287,0,0,.35714287,.038961038,.038961038,0,.038961038,0,0,.025974026,.084415585,0,.52597404,.19480519,0,.8051948,0,0,0,0,0,0,1,.12337662,.064935066,.46753246,.019480519,0,.55844158,.24025974,.24025974,0,0,0,0,0,0,-.019480519,.012987013,0,0,0,-.0064935065,0,0,0,-.025974026,0,-.012987013
1,KBC,784000,0,784000,975000,0,0,975000,-191000,0,0,0,0,-290000,12501000,0,969000,0,3769000,37391000,61928000,0,0,0,0,0,241306000,148767000,34914000,166395000,25077000,0,226792000,6856000,0,0,0,-3000,0,0,0,1214000,-4287000,-453000,0,0,-370000,0,0,0,2552000,-317000,-2423000,KBC,BE0003565737,0,130,36,1001091.4,5674.1699,35830872,KBC,241306000,19.301577,.0032489868,0,.0032489868,.0040405127,0,0,.0040405127,-.00079152611,-.00079152611,0,0,0,0,-.0012017936,.051805593,0,.0040156483,0,.015619173,.15495263,.2566368,0,0,0,0,0,1,.61650765,.14468765,.68956012,.10392199,0,.9398523,.028412057,0,0,0,-.000012432347,0,0,0,.0050309566,-.017765824,-.0018772845,0,0,-.0015333229,0,0,0,.010575783,-.0013136847,-.010041192
2,KBC,1585000,0,1585000,935000,0,0,935000,650000,0,0,0,0,317000,6047000,0,80000,0,3774000,28135000,64487000,0,0,0,0,0,252768000,158991000,35524000,174166000,24548000,0,237053000,6856000,0,0,0,63000,0,0,0,0,916000,0,0,0,256000,0,0,0,-3045000,-22000,-1895000,KBC,BE0003565737,1,126,43.75,1014717.7,6583.2798,44319832,KBC,252768000,19.347982,.0062705721,0,.0062705721,.0036990442,0,0,.0036990442,.0025715281,.0025715281,0,0,0,0,.0012541144,.023923123,0,.00031649575,0,.014930688,.1113076,.25512329,0,0,0,0,0,1,.62899971,.14053994,.689035,.097116724,0,.93782836,.027123686,0,0,0,.0002492404,0,0,0,0,.0036238765,0,0,0,.0010127864,0,0,0,-.01204662,-.000087036336,-.0074969935
1,KBCA,26000,1000,25000,1000,0,0,1000,25000,0,25000,-7000,0,18000,0,0,0,0,0,0,2442000,0,0,0,0,0,2442000,0,380000,17000,375000,0,392000,2022000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBC ANCORA,BE0003867844,0,130,20.719999,97042.117,460.19,2020300.3,KBCA,2442000,14.708328,.010647011,.00040950041,.01023751,.00040950041,0,0,.00040950041,.01023751,.01023751,0,.01023751,-.0028665029,0,.0073710075,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.15561016,.0069615068,.15356265,0,.16052416,.82800984,.011466011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,KBCA,9000,1000,9000,1000,0,0,1000,9000,0,9000,-5000,0,-5000,0,0,0,0,0,0,2442000,0,0,0,0,0,2442000,0,401000,28000,375000,0,403000,2022000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBC ANCORA,BE0003867844,1,126,26.99,55428.699,434.37,1506899,KBCA,2442000,14.708328,.0036855037,.00040950041,.0036855037,.00040950041,0,0,.00040950041,.0036855037,.0036855037,0,.0036855037,-.002047502,0,-.002047502,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.16420966,.011466011,.15356265,0,.16502866,.82800984,.0069615068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,KEYW,2000,1000,1000,2000,0,0,2000,0,0,0,0,0,1000,0,0,3000,0,0,4000,0,0,0,0,0,0,24000,2000,4000,6000,2000,0,8000,13000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KEYWARE TECH.,BE0003880979,0,130,.72000003,8839.54,6.9499998,6312.6499,KEYW,24000,10.085809,.083333336,.041666668,.041666668,.083333336,0,0,.083333336,0,0,0,0,0,0,.041666668,0,0,.125,0,0,.16666667,0,0,0,0,0,0,1,.083333336,.16666667,.25,.083333336,0,.33333334,.54166669,.083333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,KEYW,2000,1000,1000,2000,0,0,2000,0,0,0,0,0,0,0,0,4000,1000,0,5000,0,0,0,0,0,0,26000,2000,4000,7000,2000,0,10000,13000,3000,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,KEYWARE TECH.,BE0003880979,1,126,.72000003,10030.85,7.7199998,7434.4199,KEYW,26000,10.165852,.07692308,.03846154,.03846154,.07692308,0,0,.07692308,0,0,0,0,0,0,0,0,0,.15384616,.03846154,0,.1923077,0,0,0,0,0,0,1,.07692308,.15384616,.26923078,.07692308,0,.38461539,.5,.11538462,0,0,0,0,0,0,-.03846154,0,0,0,0,0,0,0,0,0,0,0
2,KIN,58000,40000,17000,47000,0,0,47000,10000,0,10000,-2000,0,7000,13000,0,20000,3000,0,35000,0,0,0,0,0,0,297000,48000,111000,89000,74000,0,196000,20000,89000,0,0,5000,3000,0,0,0,10000,-3000,0,0,-4000,0,0,0,-9000,0,-3000,KINEPOLIS GROUP,BE0974274061,1,116,26.65,14535.69,106.01,385706.78,KIN,297000,12.601487,.1952862,.13468014,.057239056,.15824915,0,0,.15824915,.033670034,.033670034,0,.033670034,-.0067340066,0,.023569023,.043771043,0,.067340069,.01010101,0,.11784512,0,0,0,0,0,0,1,.16161616,.37373737,.29966331,.24915825,0,.65993267,.067340069,.29966331,0,0,.016835017,.01010101,0,0,0,.033670034,-.01010101,0,0,-.013468013,0,0,0,-.030303031,0,-.01010101
1,MDXH,2000,2000,0,6000,0,0,6000,-4000,0,-4000,0,0,-4000,25000,0,2000,0,0,28000,0,0,0,0,0,0,29000,3000,0,5000,0,0,5000,79000,-56000,0,0,0,0,0,0,0,-4000,0,0,0,-1000,0,0,0,0,0,-4000,MDXHEALTH,BE0003844611,0,130,2.73,63409.48,64.910004,173726.06,MDXH,29000,10.275051,.068965517,.068965517,0,.20689656,0,0,.20689656,-.13793103,-.13793103,0,-.13793103,0,0,-.13793103,.86206895,0,.068965517,0,0,.96551722,0,0,0,0,0,0,1,.10344828,0,.1724138,0,0,.1724138,2.724138,-1.9310344,0,0,0,0,0,0,0,-.13793103,0,0,0,-.034482758,0,0,0,0,0,-.13793103
2,MDXH,2000,1000,1000,6000,0,0,6000,-4000,0,-4000,0,0,-4000,13000,0,4000,1000,0,19000,0,0,0,0,0,0,21000,3000,0,5000,0,0,5000,76000,-64000,0,0,0,-1000,0,0,0,-6000,0,0,0,0,0,0,0,0,0,-6000,MDXHEALTH,BE0003844611,1,126,3.8699999,125353.55,187.56,501262.25,MDXH,21000,9.9522781,.095238097,.047619049,.047619049,.2857143,0,0,.2857143,-.19047619,-.19047619,0,-.19047619,0,0,-.19047619,.61904764,0,.19047619,.047619049,0,.90476191,0,0,0,0,0,0,1,.14285715,0,.23809524,0,0,.23809524,3.6190476,-3.0476191,0,0,0,-.047619049,0,0,0,-.2857143,0,0,0,0,0,0,0,0,0,-.2857143
2,MELE,82000,43000,39000,60000,0,0,60000,22000,0,22000,0,0,21000,53000,0,52000,50000,6000,161000,0,0,0,0,0,0,250000,22000,19000,38000,14000,0,54000,1000,201000,0,0,6000,5000,0,-3000,0,25000,-5000,0,0,-6000,0,0,0,0,0,19000,MELEXIS,BE0165385973,1,126,28.01,29975.1,316.88,845827,MELE,250000,12.429216,.32800001,.17200001,.156,.23999999,0,0,.23999999,.088,.088,0,.088,0,0,.083999999,.212,0,.208,.2,.024,.64399999,0,0,0,0,0,0,1,.088,.075999998,.152,.056000002,0,.21600001,.0040000002,.80400002,0,0,.024,.02,0,-.012,0,.1,-.02,0,0,-.024,0,0,0,0,0,.075999998
1,MIKO,36000,21000,16000,34000,0,0,34000,2000,0,2000,0,0,2000,10000,0,27000,21000,1000,59000,0,0,0,0,0,0,118000,12000,26000,28000,12000,0,51000,5000,0,0,0,3000,3000,0,0,0,7000,-3000,0,0,-3000,0,0,0,0,0,4000,MIKO,BE0003731453,0,116,60.66,372.98999,4.7600002,22428.33,MIKO,118000,11.67844,.30508474,.1779661,.13559322,.28813559,0,0,.28813559,.016949153,.016949153,0,.016949153,0,0,.016949153,.084745765,0,.22881356,.1779661,.0084745763,.5,0,0,0,0,0,0,1,.10169491,.22033899,.23728813,.10169491,0,.43220338,.042372882,0,0,0,.025423728,.025423728,0,0,0,.059322033,-.025423728,0,0,-.025423728,0,0,0,0,0,.033898305
2,MIKO,42000,22000,20000,39000,0,0,39000,3000,0,3000,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIKO,BE0003731453,0,117,66.919998,480.79001,5.02,32159.09,MIKO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MOBB,357000,246000,111000,329000,0,0,329000,29000,0,29000,-1000,0,15000,14000,0,229000,21000,3000,279000,3000,0,0,0,0,0,1450000,352000,571000,493000,549000,0,1113000,132000,205000,0,0,42000,16000,0,4000,0,66000,-125000,0,0,-109000,0,0,0,44000,0,1000,MOBISTAR,BE0003735496,0,130,12.81,166237.58,733.76001,2022745.3,MOBB,1450000,14.187074,.24620689,.16965517,.07655172,.22689655,0,0,.22689655,.02,.02,0,.02,-.00068965519,0,.010344828,.009655172,0,.15793103,.014482759,.0020689655,.19241379,.0020689655,0,0,0,0,0,1,.24275862,.39379311,.34,.37862068,0,.76758623,.091034479,.14137931,0,0,.028965518,.011034483,0,.0027586208,0,.04551724,-.086206898,0,0,-.075172417,0,0,0,.030344827,0,.00068965519
2,MOBB,315000,177000,137000,294000,0,0,294000,21000,0,21000,-2000,0,12000,10000,0,203000,17000,3000,259000,3000,0,0,0,0,0,1430000,313000,555000,448000,549000,0,1069000,132000,230000,0,0,47000,6000,0,2000,0,65000,-47000,0,0,-58000,0,0,0,-8000,0,-2000,MOBISTAR,BE0003735496,1,126,13.84,146202.73,625.35999,1994674.8,MOBB,1430000,14.173185,.22027972,.12377623,.095804192,.20559441,0,0,.20559441,.014685315,.014685315,0,.014685315,-.0013986015,0,.0083916085,.0069930069,0,.14195804,.011888112,.0020979021,.18111888,.0020979021,0,0,0,0,0,1,.21888112,.38811189,.31328672,.38391608,0,.74755245,.092307694,.16083916,0,0,.032867134,.0041958042,0,.0013986015,0,.045454547,-.032867134,0,0,-.040559441,0,0,0,-.0055944058,0,-.0013986015
2,MONT,8000,2000,6000,3000,0,0,3000,5000,0,5000,-2000,0,1000,4000,0,22000,0,0,26000,0,0,0,0,0,0,380000,7000,184000,46000,154000,0,199000,191000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MONTEA C.V.A.,BE0003853703,1,126,30.860001,3306.6299,24.559999,102231.37,MONT,380000,12.847926,.021052632,.0052631581,.015789473,.0078947367,0,0,.0078947367,.013157895,.013157895,0,.013157895,-.0052631581,0,.0026315791,.010526316,0,.057894737,0,0,.068421051,0,0,0,0,0,0,1,.018421052,.48421052,.12105263,.40526316,0,.5236842,.5026316,.0078947367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,NYR,697000,382000,315000,607000,0,0,607000,90000,0,90000,-9000,0,-52000,292000,0,181000,516000,15000,1033000,46000,0,0,0,0,0,3220000,436000,962000,997000,839000,3000,2350000,1650000,-506000,0,0,89000,21000,0,13000,19000,102000,-41000,0,0,-41000,0,0,0,36000,-7000,90000,NYRSTAR,BE0003876936,0,130,2.3499999,801896.81,604.71997,1772600,NYR,3220000,14.984892,.21645963,.11863354,.097826086,.18850932,0,0,.18850932,.027950311,.027950311,0,.027950311,-.0027950311,0,-.016149068,.090683229,0,.056211181,.16024844,.0046583852,.32080746,.014285714,0,0,0,0,0,1,.13540372,.29875776,.30962732,.26055899,.000931677,.72981364,.51242238,-.15714286,0,0,.027639752,.0065217391,0,.0040372671,.0059006209,.031677019,-.012732919,0,0,-.012732919,0,0,0,.011180124,-.0021739129,.027950311
2,NYR,677000,358000,319000,684000,0,0,684000,-8000,0,-8000,-30000,0,-33000,310000,0,210000,516000,5000,1056000,62000,0,0,0,0,0,3270000,525000,963000,1286000,619000,0,2436000,1650000,-570000,0,0,62000,-14000,0,2000,12000,83000,-45000,0,0,-42000,0,0,0,-34000,1000,9000,NYRSTAR,BE0003876936,1,126,2.0999999,608221.88,487.29999,1286073.4,NYR,3270000,15.0003,.20703363,.10948012,.097553514,.20917431,0,0,.20917431,-.0024464831,-.0024464831,0,-.0024464831,-.0091743115,0,-.010091743,.094801225,0,.064220183,.15779817,.001529052,.32293579,.018960245,0,0,0,0,0,1,.16055046,.2944954,.39327216,.18929663,0,.74495411,.50458717,-.17431192,0,0,.018960245,-.0042813458,0,.00061162078,.0036697248,.025382264,-.013761468,0,0,-.012844036,0,0,0,-.010397553,.00030581039,.0027522936
1,OPTI,2000,1000,1000,4000,0,0,4000,-2000,0,-2000,0,0,-2000,2000,0,1000,3000,0,6000,1000,0,0,0,0,0,12000,6000,9000,10000,8000,4000,18000,5000,-8000,0,0,-1000,1000,0,1000,0,-2000,0,0,0,-1000,0,0,0,0,0,-2000,OPTION,BE0003836534,0,130,.23999999,218133.88,35.48,55412.609,OPTI,12000,9.392662,.16666667,.083333336,.083333336,.33333334,0,0,.33333334,-.16666667,-.16666667,0,-.16666667,0,0,-.16666667,.16666667,0,.083333336,.25,0,.5,.083333336,0,0,0,0,0,1,.5,.75,.83333331,.66666669,.33333334,1.5,.41666666,-.66666669,0,0,-.083333336,.083333336,0,.083333336,0,-.16666667,0,0,0,-.083333336,0,0,0,0,0,-.16666667
2,OPTI,1000,1000,1000,4000,0,0,4000,-3000,0,-3000,0,0,-3000,6000,0,1000,3000,0,10000,1000,0,0,0,0,0,15000,7000,18000,8000,18000,0,25000,7000,-15000,0,0,1000,0,0,0,0,-3000,0,0,0,-1000,0,0,0,6000,0,2000,OPTION,BE0003836534,1,126,.38999999,742367.19,162.37,371417.69,OPTI,15000,9.6158056,.06666667,.06666667,.06666667,.26666668,0,0,.26666668,-.2,-.2,0,-.2,0,0,-.2,.40000001,0,.06666667,.2,0,.66666669,.06666667,0,0,0,0,0,1,.46666667,1.2,.53333336,1.2,0,1.6666666,.46666667,-1,0,0,.06666667,0,0,0,0,-.2,0,0,0,-.06666667,0,0,0,.40000001,0,.13333334
1,PIC,128000,97000,31000,106000,0,0,106000,22000,0,22000,0,0,15000,40000,0,79000,53000,0,174000,189000,0,0,0,0,0,421000,52000,14000,111000,0,3000,132000,23000,262000,0,0,2000,0,0,0,4000,20000,-4000,0,0,-99000,0,0,0,-2000,-1000,-81000,PICANOL,BE0003807246,0,130,24.08,5063.75,50.630001,123026.5,PIC,421000,12.950388,.30403802,.2304038,.073634207,.25178146,0,0,.25178146,.052256532,.052256532,0,.052256532,0,0,.035629455,.095011875,0,.18764846,.12589073,0,.41330168,.44893113,0,0,0,0,0,1,.12351544,.033254158,.26365796,0,.0071258908,.31353921,.054631829,.6223278,0,0,.004750594,0,0,0,.0095011881,.047505938,-.0095011881,0,0,-.23515439,0,0,0,-.004750594,-.002375297,-.19239905
2,PIC,110000,85000,24000,93000,0,0,93000,17000,0,17000,0,0,15000,53000,0,78000,52000,0,184000,192000,0,0,0,0,0,436000,47000,8000,101000,0,0,121000,23000,289000,0,0,2000,0,0,0,-4000,12000,-3000,0,0,-3000,0,0,0,-3000,0,6000,PICANOL,BE0003807246,1,126,27.5,3851.96,32.799999,106041.56,PIC,436000,12.985397,.25229359,.19495413,.055045873,.21330275,0,0,.21330275,.038990825,.038990825,0,.038990825,0,0,.034403671,.12155963,0,.17889908,.11926606,0,.42201835,.44036698,0,0,0,0,0,1,.10779817,.018348623,.23165138,0,0,.27752292,.052752294,.66284406,0,0,.0045871558,0,0,0,-.0091743115,.027522936,-.0068807341,0,0,-.0068807341,0,0,0,-.0068807341,0,.013761468
1,REA,66000,64000,3000,64000,0,0,64000,3000,0,3000,0,0,2000,23000,0,72000,2000,1000,98000,0,0,0,0,0,0,222000,16000,20000,64000,15000,0,85000,71000,67000,0,0,1000,0,0,0,1000,3000,0,0,0,0,0,0,0,0,0,3000,REALDOLMEN,BE0003899193,0,130,16.66,5614.8799,41.43,93363.977,REA,222000,12.310432,.2972973,.2882883,.013513514,.2882883,0,0,.2882883,.013513514,.013513514,0,.013513514,0,0,.0090090092,.1036036,0,.32432431,.0090090092,.0045045046,.44144145,0,0,0,0,0,0,1,.072072074,.090090089,.2882883,.067567565,0,.38288289,.31981981,.3018018,0,0,.0045045046,0,0,0,.0045045046,.013513514,0,0,0,0,0,0,0,0,0,.013513514
1,REC,172000,136000,36000,171000,0,0,171000,1000,0,1000,-2000,0,-13000,26000,0,103000,94000,4000,235000,73000,0,0,0,0,0,612000,82000,165000,265000,81000,1000,426000,179000,34000,0,0,5000,7000,0,1000,8000,-6000,-2000,0,0,2000,0,0,0,-1000,0,-4000,RECTICEL,BE0003656676,0,130,5.1599998,36308.07,92.379997,186924.58,REC,612000,13.324488,.28104576,.22222222,.05882353,.27941176,0,0,.27941176,.0016339869,.0016339869,0,.0016339869,-.0032679739,0,-.021241831,.042483661,0,.16830066,.15359478,.0065359478,.38398692,.11928105,0,0,0,0,0,1,.13398694,.26960784,.43300653,.13235295,.0016339869,.69607842,.29248366,.055555556,0,0,.0081699351,.011437909,0,.0016339869,.013071896,-.0098039219,-.0032679739,0,0,.0032679739,0,0,0,-.0016339869,0,-.0065359478
2,REC,247000,203000,44000,242000,0,0,242000,5000,0,5000,-3000,0,-2000,27000,0,128000,100000,0,256000,80000,0,0,0,0,0,635000,84000,189000,262000,111000,0,461000,182000,23000,0,0,7000,-6000,0,-3000,-10000,1000,-8000,0,0,-7000,0,0,0,6000,0,0,RECTICEL,BE0003656676,1,126,6.8699999,47828.949,117.93,326164.81,REC,635000,13.361381,.38897637,.31968504,.069291338,.38110235,0,0,.38110235,.0078740157,.0078740157,0,.0078740157,-.0047244094,0,-.0031496063,.042519685,0,.2015748,.15748031,0,.4031496,.12598425,0,0,0,0,0,1,.13228346,.29763779,.41259843,.17480315,0,.72598428,.28661418,.036220472,0,0,.011023622,-.0094488189,0,-.0047244094,-.015748031,.0015748031,-.012598425,0,0,-.011023622,0,0,0,.0094488189,0,0
1,RES,72000,58000,13000,68000,0,0,68000,3000,0,3000,-1000,0,2000,6000,0,40000,42000,2000,90000,0,0,0,0,0,0,183000,39000,50000,71000,26000,0,104000,34000,0,0,0,4000,-2000,0,0,4000,3000,-4000,0,0,-5000,0,0,0,2000,0,0,RESILUX,BE0003707214,0,130,75.260002,2009.1801,47.98,155967.73,RES,183000,12.117242,.39344263,.31693989,.071038254,.37158471,0,0,.37158471,.016393442,.016393442,0,.016393442,-.0054644807,0,.010928961,.032786883,0,.21857923,.22950819,.010928961,.49180329,0,0,0,0,0,0,1,.21311475,.27322406,.38797814,.14207651,0,.56830603,.18579236,0,0,0,.021857923,-.010928961,0,0,.021857923,.016393442,-.021857923,0,0,-.027322404,0,0,0,.010928961,0,0
1,RET,14000,2000,11000,3000,0,0,3000,11000,0,11000,-4000,0,7000,2000,0,2000,0,5000,10000,0,0,0,0,0,0,756000,0,374000,34000,352000,0,399000,254000,58000,0,0,0,2000,0,0,-3000,0,0,0,0,-22000,0,0,0,1000,0,-20000,RETAIL ESTATES,BE0003720340,0,130,55.73,1961.83,27.08,108907.88,RET,756000,13.535797,.018518519,.0026455026,.014550265,.0039682542,0,0,.0039682542,.014550265,.014550265,0,.014550265,-.0052910051,0,.0092592593,.0026455026,0,.0026455026,0,.0066137565,.013227513,0,0,0,0,0,0,1,0,.49470899,.044973545,.46560848,0,.52777779,.33597884,.076719575,0,0,0,.0026455026,0,0,-.0039682542,0,0,0,0,-.02910053,0,0,0,.0013227513,0,-.026455026
