myscore	sp	random	zscore	investment	size	q	tangibility	cashflow	leverage	sic	at	fyear	gvkey	d_myscore	d_sp	d_random	d_zscore	d_investment	d_size	d_q	d_tangibility	d_cashflow	d_leverage	d_sic	d_at	d_fyear	d_gvkey
0.02781751	0	0.1405995	3.970608882	0.100719837	4.503281415	0.932416817	0.368108689	0.132180447	0.281321626	2015	90.313	2010	2606	0.02781751	0	0.1405995	3.970608882	0.100719837	4.503281415	0.932416817	0.368108689	0.364667806	0.281321626	2015	90.313	2010	2606
0.02781751	0	0.1405995	3.970608882	0.100719837	4.503281415	0.932416817	0.368108689	0.132180447	0.281321626	2015	90.313	2010	2606	0.02781751	0	0.1405995	3.970608882	0.100719837	4.503281415	0.932416817	0.368108689	0.191093712	0.281321626	2015	90.313	2010	2606
0.02743282	0	0.9299608	1.440541603	0.407419712	5.578162561	1.207729652	0.226758887	0.345160576	0.349766616	2084	264.585	1998	2396	0.02743282	0	0.9299608	1.440541603	0.407419712	5.578162561	1.207729652	0.226758887	0.316838914	0.349766616	2084	264.585	1998	2396
0.02619663	0	0.5642962	1.060325407	0.0375	2.608819011	1.394187587	0.191489362	-0.492987805	0	3845	13.583	1999	2903	0.02619663	0	0.5642962	1.060325407	0.0375	2.608819011	1.394187587	0.191489362	-0.143757882	0	3845	13.583	1999	2903
0.02741703	0	0.3917294	1.085157375	0.258126037	4.503071013	1.488149822	0.333698806	0.271475954	0.340410216	2084	90.294	1997	2909	0.02741703	0	0.3917294	1.085157375	0.258126037	4.503071013	1.488149822	0.333698806	0.346818891	0.340410216	2084	90.294	1997	2909
0.02814046	0	0.036972	0.877877459	0.060615578	5.299286896	1.018891675	0.389387294	0.154508958	0.402689391	2084	200.194	2002	2909	0.02814046	0	0.036972	0.877877459	0.060615578	5.299286896	1.018891675	0.389387294	0.10769826	0.402689391	2084	200.194	2002	2909
0.03357844	0	0.923379	1.02703198	0.056339789	9.087030843	0.978978665	0.753311689	0.07811154	0.369382007	2621	8839.9	1998	2917	0.03357844	0	0.923379	1.02703198	0.056339789	9.087030843	0.978978665	0.753311689	0.098510332	0.369382007	2621	8839.9	1998	2917
0.02567109	0	0.5644904	2.037564756	0.379549393	3.134232551	1.531920683	0.050933786	0.63084922	0.005267511	3555	22.971	1997	2951	0.02567109	0	0.5644904	2.037564756	0.379549393	3.134232551	1.531920683	0.050933786	-1.291322314	0.005267511	3555	22.971	1997	2951
0.02699079	0	0.2823448	2.11535107	0.143385508	5.254741584	1.065933922	0.288914306	0.269402101	0.580215384	2090	191.472	1991	3013	0.02699079	0	0.2823448	2.11535107	0.143385508	5.254741584	1.065933922	0.288914306	0.106021439	0.580215384	2090	191.472	1991	3013
0.0259457	0	0.5664157	1.147239008	0.139657444	3.870992656	0.891272348	0.138612211	-0.181379008	0.282642217	3663	47.99	2003	61712	0.0259457	0	0.5664157	1.147239008	0.139657444	3.870992656	0.891272348	0.138612211	-0.822829066	0.282642217	3663	47.99	2003	61712
