myscore	sp	random	zscore	investment	q	size	tangibility	cashflow	leverage	sic	at	d_myscore	d_sp	d_random	d_zscore	d_investment	d_q	d_size	d_tangibility	d_cashflow	d_leverage	d_sic	d_at
0.02963798	1	0.0153577	2.473358498	0.141091373	1.415045822	6.419292727	0.46300905	0.196593683	0.326820618	2950	613.569	0.0001390499999999982	-1	0.9752221	-0.4722588230000002	0.0031462889999999966	0.15847596200000003	-1.085400709	0.103798997	-0.048751346	-0.07301228700000001	0	-406.32599999999996
0.02562755	1	0.0141315	2.898905383	0.166242579	1.0062858	2.590617104	0.097765782	0.185160259	0	3823	13.338	-0.0000024599999999992683	-1	0.7107817000000001	-1.9208783239999998	-0.128217846	0.39079134000000004	1.5271346920000002	0.07528578	-0.79617986	0.54702789	0	48.083
0.02562755	1	0.0141315	2.898905383	0.166242579	1.0062858	2.590617104	0.097765782	-1.388387097	0	3823	13.338	-0.000005510000000000237	-1	0.7399667000000001	-2.2257249339999996	-0.08172645	-0.1081903769999999	-0.2593473770000001	0.05158802200000001	-2.3697272160000002	0.053736274	0	-3.046999999999999
0.02562755	1	0.0141315	2.898905383	0.166242579	1.0062858	2.590617104	0.097765782	-0.139941691	0	3823	13.338	0.000008350000000000718	-1	0.8290149	-1.2413569959999997	-0.03796269599999999	-0.09849311199999988	-0.137459153	0.017072928	-1.12128181	0	0	-1.7129999999999992
0.02562755	1	0.0141315	2.898905383	0.166242579	1.0062858	2.590617104	0.097765782	1.346385542	0	3823	13.338	-0.000008410000000000362	-1	0.4954508	-0.5142442259999997	-0.096212458	1.737956624	-0.3850937240000003	0.042068929000000005	0.365045423	0.005730028	0	-4.263
0.02570539	1	0.0215216	-2.738452217	0.314864094	2.377692637	3.86832187	0.225732314	-4.324571011	0.5690318	3670	47.862	0.0000027299999999993996	-1	0.8158546	-15.626178703	-0.232352228	0.7567705650000001	-0.9709744979999999	-0.124662028	-2.9287337179999997	-0.566273331	0	-29.736
0.02570539	1	0.0215216	-2.738452217	0.314864094	2.377692637	3.86832187	0.225732314	0.302035896	0.5690318	3670	47.862	0.000003029999999997618	-1	0.2466112	5.234223531	-0.224722117	-1.442201131	-0.2300517339999999	-0.05224575199999998	1.697873189	-0.167490749	0	-9.835999999999999
0.02570539	1	0.0215216	-2.738452217	0.314864094	2.377692637	3.86832187	0.225732314	0.279670975	0.5690318	3670	47.862	-0.000013050000000000561	-1	0.24340360000000003	4.102642461	-0.253367815	-1.335659035	-0.4018987030000001	-0.019905069999999997	1.675508268	-0.13058323299999997	0	-15.840000000000003
0.02570539	1	0.0215216	-2.738452217	0.314864094	2.377692637	3.86832187	0.225732314	-1.000422119	0.5690318	3670	47.862	0.000018949999999996747	-1	0.042333499999999996	0.6127402869999998	-0.19287169199999998	0.011449449000000111	-1.277255024	-0.09091516799999999	0.39541517400000004	-0.531561776	0	-34.518
0.0302964	1	0.0141312	2.311113955	0.180348185	2.154727958	8.963736261	0.240591209	0.675519237	0.207550067	3600	7814.5	0.000027209999999999734	-1	0.882257	0.06141173099999975	-0.003977739000000008	0.09434695900000012	0.7904969380000004	-0.066271827	0.05657559600000006	0.030332326999999992	0	9412.5
0.0302964	1	0.0141312	2.311113955	0.180348185	2.154727958	8.963736261	0.240591209	0.60313843	0.207550067	3600	7814.5	-0.00004122000000000153	-1	0.14028539999999998	0.30651064399999983	0.02208702800000001	0.04545668199999975	-0.20526102000000002	0.00819893599999999	-0.015805210999999986	-0.016612979	0	-1450.1000000000004
0.0302964	1	0.0141312	2.311113955	0.180348185	2.154727958	8.963736261	0.240591209	0.816516817	0.207550067	3600	7814.5	0.00014021999999999993	-1	0.3562294	0.23844688499999966	0.019785015000000017	0.1768283519999998	0.8710440940000002	-0.068140481	0.19757317600000002	0.008066899999999988	0	10857.5
0.0302964	1	0.0141312	2.311113955	0.180348185	2.154727958	8.963736261	0.240591209	0.698887938	0.207550067	3600	7814.5	0.00016727999999999882	-1	0.24306259999999996	0.321720129	-0.028936721999999998	-0.08332838099999984	0.9278305210000006	-0.06349258999999999	0.07994429700000005	0.02394312700000001	0	11948.5
0.02496502	1	0.0201596	0.396021693	0.299058653	1.533449766	3.996272238	0.022263076	0.878970647	0.423127126	3651	54.395	0.000001839999999999481	-1	0.6273654	1.748639015	0.04392486099999998	-0.31823807599999987	-0.46955883399999987	0.033746568	0.24754414400000002	-0.033205922	0	-20.383000000000003
0.02496502	1	0.0201596	0.396021693	0.299058653	1.533449766	3.996272238	0.022263076	-2.880382775	0.423127126	3651	54.395	0.0000024699999999974742	-1	0.6667498000000001	-0.15052576	-0.183269179	-0.5047610579999999	-1.4010921609999998	0.041995450999999996	-3.5118092780000003	-0.24721847600000002	0	-40.996
0.02496502	1	0.0201596	0.396021693	0.299058653	1.533449766	3.996272238	0.022263076	-5.927272727	0.423127126	3651	54.395	0.0000061599999999981114	-1	0.8533956	-0.25051887500000003	0.27366862000000003	-0.32274592999999996	-1.7740298979999998	0.0065622380000000015	-6.55869923	-0.423127126	0	-45.167
0.02496502	1	0.0201596	0.396021693	0.299058653	1.533449766	3.996272238	0.022263076	-1.614401858	0.423127126	3651	54.395	-0.00001012000000000235	-1	0.4784077	-0.153001835	0.15274157900000002	-0.5946502159999999	-1.4051304550000001	0.048100356000000004	-2.245828361	-0.22897201200000003	0	-41.050000000000004
0.02652317	1	0.008967	6.227401937	0.102059637	3.959128329	3.7208625	0.123171913	-0.929907547	0.001598063	3845	41.3	0.0000015700000000028191	-1	0.17894179999999998	-5.415555481	0.11982812899999999	-1.1725800579999999	0.7391662999999999	-0.07283083299999998	-3.240851291	-0.001598063	0	45.19
0.02652317	1	0.008967	6.227401937	0.102059637	3.959128329	3.7208625	0.123171913	-7.715038314	0.001598063	3845	41.3	0.000002359999999999862	-1	0.3360632	-10.712394811	0.090309456	-1.727738295	0.6343452010000004	-0.055198157	-10.025982058	0.0013165649999999998	0	36.583
0.02652317	1	0.008967	6.227401937	0.102059637	3.959128329	3.7208625	0.123171913	1.119708029	0.001598063	3845	41.3	0.0000057900000000020435	-1	0.3516553	-5.797910012	0.169160384	2.2023967460000002	0.825586876	-0.03463251099999999	-1.1912357149999997	0.106273874	0	52.997
0.02652317	1	0.008967	6.227401937	0.102059637	3.959128329	3.7208625	0.123171913	1.12726295	0.001598063	3845	41.3	-0.000006319999999997161	-1	0.039541999999999994	-3.2341740389999996	0.09636301900000001	-2.733428048	-0.34844189299999995	0.038137223	-1.1836807939999998	-0.001598063	0	-12.150999999999996
0.02717412	1	0.0109247	1.192949962	0.072868549	0.974305631	5.263896715	0.325901891	-0.020083449	0.59867621	3944	193.233	0.000010559999999999736	-1	0.6233442	1.157650611	-0.015066045000000007	0.13645128799999995	-0.7439685629999992	-0.148289154	-0.062834833	-0.5298635260000001	0	-101.40400000000001
0.02717412	1	0.0109247	1.192949962	0.072868549	0.974305631	5.263896715	0.325901891	2.463013063	0.59867621	3944	193.233	-0.000016200000000000936	-1	0.6221058	2.464436538	0.019424872999999995	2.926259511	-0.8887814089999999	-0.168077375	2.420261679	-0.59867621	0	-113.784
0.02717412	1	0.0109247	1.192949962	0.072868549	0.974305631	5.263896715	0.325901891	1.090243902	0.59867621	3944	193.233	0.000028779999999999084	-1	0.0360831	2.455073369	0.360406712	0.644463343	-0.4994348009999996	-0.201895342	1.047492518	-0.59867621	0	-75.965
0.02717412	1	0.0109247	1.192949962	0.072868549	0.974305631	5.263896715	0.325901891	1.51020347	0.59867621	3944	193.233	0.00005398000000000208	-1	0.7133060999999999	0.687628517	0.248338487	0.367842896	0.6810761490000008	-0.224932609	1.467452086	-0.37606347000000007	0	188.596
0.0262298	1	0.0168779	0.949333942	0.514725629	1.027284468	4.942734683	0.168672808	0.731122298	0.506703388	3944	140.153	-0.000019810000000002048	-1	0.1414736	0.8466715819999999	0.6605778950000001	-0.08939924999999993	-0.4532784250000006	-0.10273812500000001	0.48852987099999995	-0.34149058500000007	0	-51.08
0.0262298	1	0.0168779	0.949333942	0.514725629	1.027284468	4.942734683	0.168672808	0.398612075	0.506703388	3944	140.153	-0.000021050000000001623	-1	0.7823248	0.15332807500000012	0.08402523900000003	0.035908995	-0.7238742460000003	-0.004287028999999998	0.156019648	-0.17930036200000005	0	-72.19699999999999
0.0262298	1	0.0168779	0.949333942	0.514725629	1.027284468	4.942734683	0.168672808	0.560545816	0.506703388	3944	140.153	-0.00003525000000000056	-1	0.070052	1.0720345299999998	-0.33001570699999994	-0.09014943499999994	-0.49476816600000006	-0.045751436000000006	0.317953389	-0.21229593600000002	0	-54.69999999999999
0.0262298	1	0.0168779	0.949333942	0.514725629	1.027284468	4.942734683	0.168672808	0.345890411	0.506703388	3944	140.153	-0.000038220000000002	-1	0.943463	1.605388069	0.6462332749999999	0.3508571920000001	-3.977272907	0.27496771	0.10329798400000001	-0.31629973200000006	0	-137.527
0.02699098	1	0.0092181	2.244428977	0.088195528	1.24977914	3.620440001	0.220752798	-0.498978979	0.020265567	3576	37.354	-7.800000000023066e-7	-1	0.9767539	-0.25417498000000016	0.570423091	1.1512627610000001	1.090377659	-0.123247782	-0.307559322	-0.020265567	0	73.789
0.02699098	1	0.0092181	2.244428977	0.088195528	1.24977914	3.620440001	0.220752798	0.404615568	0.020265567	3576	37.354	-0.0000034100000000023	-1	0.9907532	-2.8741296490000003	0.069800427	0.20008157699999995	2.705204873	-0.137528345	0.596035225	0.33769676800000004	0	521.3639999999999
0.02699098	1	0.0092181	2.244428977	0.088195528	1.24977914	3.620440001	0.220752798	-1.911572204	0.020265567	3576	37.354	0.000004289999999997074	-1	0.36502829999999997	-1.9226756500000002	0.525228786	2.866149234	1.6930319529999998	-0.184181246	-1.720152547	-0.020265567	0	165.7
0.02699098	1	0.0092181	2.244428977	0.088195528	1.24977914	3.620440001	0.220752798	0.360688956	0.020265567	3576	37.354	-0.000008590000000002762	-1	0.3484583	0.447798959	0.009253123000000002	-0.310168299	0.6555314319999996	-0.079446335	0.552108613	-0.020265567	0	34.596000000000004
0.02863056	1	0.0034953	4.503781993	0.284713945	1.96343703	4.548324664	0.368905731	0.162465721	0.004202214	2761	94.474	-0.000005749999999998812	-1	0.8487231000000001	-1.9924833509999997	-0.12328082700000004	-0.42714823199999996	1.4908485100000002	-0.104393615	-0.309584339	0.11976273900000001	0	325.072
0.02863056	1	0.0034953	4.503781993	0.284713945	1.96343703	4.548324664	0.368905731	0.515050167	0.004202214	2761	94.474	-0.00000771000000000105	-1	0.2836844	-0.5856976979999997	-0.13937489500000003	0.27712869500000026	0.2443536049999997	-0.02809461499999999	0.043000106999999954	-0.004202214	0	26.14999999999999
0.02863056	1	0.0034953	4.503781993	0.284713945	1.96343703	4.548324664	0.368905731	0.3007344	0.004202214	2761	94.474	-0.00001577999999999996	-1	0.5142973000000001	-2.2453346189999994	-0.13003045800000002	-0.426179321	1.4760353459999997	-0.12198584900000001	-0.17131565999999998	0.078044742	0	318.903
0.02863056	1	0.0034953	4.503781993	0.284713945	1.96343703	4.548324664	0.368905731	0.515001917	0.004202214	2761	94.474	-0.00002059999999999909	-1	0.3310583	-0.8095200189999998	-0.22592847700000002	-0.7041916469999998	0.41349846600000006	0.03557016800000001	0.04295185699999998	0.189919057	0	48.38000000000001
0.02640557	1	0.0099322	-0.674773545	0.974046402	3.650433539	3.992773155	0.081652984	-1.674340147	0	2836	54.205	0	-1	0.3700796	-2.114304611	-0.708914431	0.030434447000000198	-0.9990428840000001	0.16679391	2.795577273	0.139128257	0	-34.245
0.02640557	1	0.0099322	-0.674773545	0.974046402	3.650433539	3.992773155	0.081652984	-0.275073549	0	2836	54.205	-1.9000000000060635e-7	-1	0.8283979	-10.536137264999999	-0.5519638490000001	2.620103748	0.4476992590000002	0.220215789	4.194843871	0.599540176	0	30.61
0.02640557	1	0.0099322	-0.674773545	0.974046402	3.650433539	3.992773155	0.081652984	-4.741871921	0	2836	54.205	1.9999999999881224e-7	-1	0.979986	-6.732389352	-0.15959648400000004	0.4517333969999999	-0.8347519779999999	0.10084148999999999	-0.2719545010000006	0.014835912	0	-30.680999999999997
0.02640557	1	0.0099322	-0.674773545	0.974046402	3.650433539	3.992773155	0.081652984	-5.231159703	0	2836	54.205	3.2000000000156903e-7	-1	0.6694372000000001	-0.057078717	-0.532812509	-1.4388796149999998	0.5691136759999997	-0.044258974	-0.7612422830000005	0.036151372	0	41.559
0.0251902	1	0.014897	1.609270972	0.197447447	1.053428762	2.891704203	0.15518198	-2.057256236	0.375943187	3690	18.024	0.000030479999999999396	-1	0.4108804	-24.721288262	0.10090522699999999	5.018514509	0.527038358	0.308805443	-1.6908898700000001	0.7809792849999999	0	12.506999999999998
0.0251902	1	0.014897	1.609270972	0.197447447	1.053428762	2.891704203	0.15518198	0.330373002	0.375943187	3690	18.024	0.00007361000000000173	-1	0.6041713999999999	-5.587545416	-0.133504285	0.12122905100000003	0.11293825699999971	-0.13412048	0.696739368	-0.327080508	0	2.1549999999999976
0.0251902	1	0.014897	1.609270972	0.197447447	1.053428762	2.891704203	0.15518198	-2.478540167	0.375943187	3690	18.024	-0.00009154999999999927	-1	0.1851073	-19.531523002	-0.147609808	4.69632092	0.6960833899999996	0.239767403	-2.112173801	0.7214457599999999	0	18.130000000000003
0.0251902	1	0.014897	1.609270972	0.197447447	1.053428762	2.891704203	0.15518198	0.264625049	0.375943187	3690	18.024	-0.00012989999999999877	-1	0.8848010999999999	-0.06786793300000005	-0.074165154	0.1267537860000001	0.1492882019999997	-0.03580895099999999	0.630991415	0.004205909999999979	0	2.9019999999999975
0.03031571	1	0.0103637	2.174526669	0.429428768	1.399047692	9.033228302	0.192041074	1.16408034	0.104479734	3663	8376.859	0.000001009999999999206	-1	0.3461194	0.23733803600000014	-0.22276192700000003	2.560067824	1.1519830980000005	-0.10264136900000001	0.445436085	0.043442462	0	18131.394
0.03031571	1	0.0103637	2.174526669	0.429428768	1.399047692	9.033228302	0.192041074	-0.012330736	0.104479734	3663	8376.859	0.000011989999999999917	-1	0.7196875	-2.807266447	-0.315803565	-0.2993852939999999	-0.6461599689999993	0.25838899000000004	-0.730974991	0.433829883	0	-3986.9300000000003
0.03031571	1	0.0103637	2.174526669	0.429428768	1.399047692	9.033228302	0.192041074	0.314415171	0.104479734	3663	8376.859	0.000028429999999999428	-1	0.27332150000000005	-0.34816092600000004	-0.039039254999999995	-0.32688530699999996	0.06422328800000088	0.019082351999999997	-0.40422908399999996	0.04989809999999999	0	555.6409999999996
0.03031571	1	0.0103637	2.174526669	0.429428768	1.399047692	9.033228302	0.192041074	1.555797832	0.104479734	3663	8376.859	-0.000029080000000000772	-1	0.8904583	-0.3521060950000001	-0.18626673900000001	-0.21564297499999996	1.4654661480000009	-0.15705486800000001	0.8371535770000001	0.002215065000000002	0	27891.263000000003
0.02623736	1	0.0215218	3.067440476	0.102586457	0.784275794	3.226843995	0.131150794	-2.439304776	0	3679	25.2	9.199999999980057e-7	-1	0.46695590000000003	-8.151794919	0.043164193000000003	0.637351963	0.43067378300000003	-0.020251786999999993	-2.7450298560000004	0.039313814	0	13.565000000000001
0.02623736	1	0.0215218	3.067440476	0.102586457	0.784275794	3.226843995	0.131150794	0.479621432	0	3679	25.2	0.0000027199999999977242	-1	0.7562983	-1.2546504669999998	0.03968189900000001	1.541808923	0.432477907	0.039288243	0.17389635200000003	0.193897258	0	13.635000000000002
0.02623736	1	0.0215218	3.067440476	0.102586457	0.784275794	3.226843995	0.131150794	-1.416707408	0	3679	25.2	0.00000795999999999783	-1	0.39621660000000003	-3.2741720269999997	0.32530050899999996	1.104622192	1.9289704259999998	0.03377941100000001	-1.722432488	0.541695255	0	148.23700000000002
0.02623736	1	0.0215218	3.067440476	0.102586457	0.784275794	3.226843995	0.131150794	-0.530872336	0	3679	25.2	-0.000008170000000001787	-1	0.7320559999999999	-4.460400519	-0.010079316000000005	0.11685313600000002	-0.13244354999999963	0.047656853	-0.8365974159999999	0.071532119	0	-3.1259999999999977
0.02647829	1	0.0123145	1.809658221	0.178561381	0.977178929	4.629794504	0.2181027	0.468868067	0.45296752	3080	102.493	-0.000034960000000000546	-1	0.9103987	0.771255008	0.17975809900000003	-0.018729434000000045	-0.47892784099999997	0.032822657000000005	0.247917115	-0.025964417000000017	0	-39.004
0.02647829	1	0.0123145	1.809658221	0.178561381	0.977178929	4.629794504	0.2181027	0.255242851	0.45296752	3080	102.493	0.00006498999999999741	-1	0.3259245	0.2954234609999997	-0.06276473999999999	0.2574939559999999	-0.1281309980000005	0.018413985999999993	0.03429189899999999	-0.012329593000000028	0	-12.325999999999993
0.02647829	1	0.0123145	1.809658221	0.178561381	0.977178929	4.629794504	0.2181027	0.220498715	0.45296752	3080	102.493	0.00010662999999999992	-1	0.5251126	0.35412607799999996	-0.043601738	0.14481064099999996	-0.21291968299999997	0.04784126199999997	-0.0004522369999999942	0.019973315999999963	0	-19.65599999999999
0.02647829	1	0.0123145	1.809658221	0.178561381	0.977178929	4.629794504	0.2181027	0.39715021	0.45296752	3080	102.493	0.00012993999999999853	-1	0.6511334	0.332989588	0.35611943	0.06971921399999992	-0.2185732110000007	0.05113367299999996	0.176199258	0.017446465999999994	0	-20.12299999999999
0.02785485	1	0.0122966	2.444931122	0.220372998	1.14499848	5.364970837	0.278438618	0.354362448	0.266529457	3690	213.785	0	-1	0.8065145	-0.07801615099999992	0.032820037000000024	0.27016001700000003	0.09201555799999994	-0.08914726600000003	-0.07065744800000001	-0.18561730200000004	0	20.60499999999999
0.02785485	1	0.0122966	2.444931122	0.220372998	1.14499848	5.364970837	0.278438618	0.498029071	0.266529457	3690	213.785	0.000009200000000000874	-1	0.24424650000000003	-0.4258769899999999	-0.05885538299999998	0.14800767400000003	0.7221833629999992	-0.18833418000000002	0.07300917499999998	-0.266529457	0	226.38199999999998
0.02785485	1	0.0122966	2.444931122	0.220372998	1.14499848	5.364970837	0.278438618	0.425351868	0.266529457	3690	213.785	0.000010059999999999236	-1	0.0831305	-1.0788276909999999	-0.03336572199999999	0.42053711400000005	0.5273692649999999	-0.07479861000000002	0.0003319720000000137	-0.05123181900000001	0	148.467
0.02785485	1	0.0122966	2.444931122	0.220372998	1.14499848	5.364970837	0.278438618	0.742229479	0.266529457	3690	213.785	0.000013110000000000205	-1	0.6432479	-1.477560907	0.006426880000000024	0.039793549000000095	2.8649799189999987	-0.22139250300000002	0.317209583	0.17842154999999998	0	3537.864
0.0254878	1	0.0049603	3.015984228	0.106270943	1.943289354	2.802450877	0.181680315	0.805416249	0.302456779	3390	16.485	-0.000027769999999999878	-1	0.4725569	-0.433659236	0.48851341	-0.8099547010000001	-0.9596814870000001	0.034981072	-0.184052396	-0.14407857200000002	0	-10.171
0.0254878	1	0.0049603	3.015984228	0.106270943	1.943289354	2.802450877	0.181680315	0.697368421	0.302456779	3390	16.485	-0.00004848000000000005	-1	0.7676514999999999	-0.38943365900000027	0.095483443	-0.3257407940000001	-0.7922254460000002	0.004254044999999984	-0.292100224	-0.166488929	0	-9.02
0.0254878	1	0.0049603	3.015984228	0.106270943	1.943289354	2.802450877	0.181680315	0.103025937	0.302456779	3390	16.485	0.00012769999999999795	-1	0.4255758	-0.7713795270000001	0.197763639	-0.8281384460000001	-0.789149138	0.023180796000000004	-0.886442708	-0.191078574	0	-8.997
0.0254878	1	0.0049603	3.015984228	0.106270943	1.943289354	2.802450877	0.181680315	-3.173219979	0.302456779	3390	16.485	-0.00020750000000000282	-1	0.8175036999999999	-11.094583668	-0.090330454	-0.334504573	-0.4312729929999999	-0.10810421800000002	-4.162688624	-0.302456779	0	-5.774999999999999
0.02780799	1	0.0038511	3.341800224	0.129864784	1.096139272	5.081280134	0.18761958	0.735509748	0.004025345	2250	160.98	0.0000019599999999987683	-1	0.6234524	0.26381314499999986	0.03261014799999998	0.46979448	-0.021861024999999756	0.002813374999999979	0.28353216800000003	0.0010984970000000004	0	-3.4809999999999945
0.02780799	1	0.0038511	3.341800224	0.129864784	1.096139272	5.081280134	0.18761958	0.47869417	0.004025345	2250	160.98	-0.000014070000000001442	-1	0.5880078	0.07427019999999995	0.03137747699999999	0.06712269599999998	0.015679634999999692	-0.004105233000000014	0.026716589999999985	-0.0004540039999999996	0	2.544000000000011
0.02780799	1	0.0038511	3.341800224	0.129864784	1.096139272	5.081280134	0.18761958	0.662982707	0.004025345	2250	160.98	0.00002255999999999786	-1	0.779973	0.33539701499999985	-0.030300358000000013	0.5390636629999999	-0.13878807199999965	0.018769275000000002	0.21100512699999996	0.0023263990000000007	0	-20.86099999999999
0.02780799	1	0.0038511	3.341800224	0.129864784	1.096139272	5.081280134	0.18761958	0.469059251	0.004025345	2250	160.98	0.00005461999999999828	-1	0.582423	0.11542123599999998	0.033451012	0.12992064299999995	0.0002919190000003624	0.008490388999999987	0.01708167100000002	0.00035901300000000004	0	0.046999999999997044
0.02702014	1	0.018829	-5.440555907	0.031987814	1.671990682	1.845616142	0.564750474	0.122301325	0.358812382	2860	6.332	-0.000004900000000002125	-1	0.0212655	5.249626861	0.050623511999999996	-0.012950268999999848	3.7225222340000004	-0.305876508	1.18576921	0.21382472600000002	0	255.61400000000003
0.02702014	1	0.018829	-5.440555907	0.031987814	1.671990682	1.845616142	0.564750474	-2.761612199	0.358812382	2860	6.332	0.000027639999999998915	-1	0.14527069999999997	-0.5128850379999994	0.23767427600000002	0.8720895060000002	2.740055171	-0.378707994	-1.698144314	-0.22262255599999997	0	91.73700000000001
0.02702014	1	0.018829	-5.440555907	0.031987814	1.671990682	1.845616142	0.564750474	0.28651992	0.358812382	2860	6.332	0.000038989999999999164	-1	0.715826	8.22978989	0.072978531	-0.7920078129999999	0.818830422	-0.21245242400000003	1.3499878049999998	-0.290288705	0	8.027999999999999
0.02702014	1	0.018829	-5.440555907	0.031987814	1.671990682	1.845616142	0.564750474	0.163866377	0.358812382	2860	6.332	-0.000045260000000001827	-1	0.7972944000000001	8.515531956	0.139982931	-0.8288711189999999	0.905301959	-0.238059537	1.2273342619999998	-0.296859262	0	9.325
0.02682634	1	0.0234191	3.20648323	0.181918936	1.631552918	3.101982393	0.308425501	0.658746356	0.161181548	2590	22.242	0.0000349000000000009	-1	0.6741718999999999	-0.7639420690000001	0.58469914	0.6967841930000003	0.590565325	-0.02611299899999997	0.14085528599999997	0.06922171999999999	0	17.904999999999998
0.02682634	1	0.0234191	3.20648323	0.181918936	1.631552918	3.101982393	0.308425501	0.522860875	0.161181548	2590	22.242	-0.00014514000000000193	-1	0.1641276	0.03999128900000004	-0.03528275	-0.14670575499999994	-0.10355375800000033	0.0065241349999999865	0.004969804999999994	0.04426374999999999	0	-2.1880000000000024
0.02682634	1	0.0234191	3.20648323	0.181918936	1.631552918	3.101982393	0.308425501	0.492588671	0.161181548	2590	22.242	0.0004050900000000003	-1	0.4227319	-0.6285506289999998	-0.054338205	0.20845086800000012	0.864907514	-0.08797869999999999	-0.02530239900000003	-0.144899836	0	30.578
0.02682634	1	0.0234191	3.20648323	0.181918936	1.631552918	3.101982393	0.308425501	0.400737773	0.161181548	2590	22.242	0.0006525200000000002	-1	0.5121036	-0.7738569059999998	-0.125435655	-0.39688236899999985	1.616284308	-0.06285063499999999	-0.11715329699999999	0.006848529999999992	0	89.732
0.02759905	1	0.0015792	1.633549664	0.50456002	1.001521606	6.172771006	0.125260421	0.698612614	0.198490969	2790	479.513	9.999999999940612e-8	-1	0.3883302	0.791136762	-0.376153054	1.1262356249999999	-1.0995303079999994	0.10250445	-0.095652442	-0.028894686000000003	0	-319.822
0.02759905	1	0.0015792	1.633549664	0.50456002	1.001521606	6.172771006	0.125260421	0.973386121	0.198490969	2790	479.513	-0.000009030000000000149	-1	0.2520828	0.6125740069999999	-0.17491083899999998	1.1694085769999998	-0.7756812779999995	0.085060149	0.17912106500000002	0.012808026	0	-258.75
0.02759905	1	0.0015792	1.633549664	0.50456002	1.001521606	6.172771006	0.125260421	0.995701236	0.198490969	2790	479.513	-0.00001278000000000043	-1	0.3795775	0.20407101300000008	-0.272546168	0.5695470619999998	-0.06383680599999941	-0.017039845000000012	0.20143618000000008	-0.050295646	0	-29.653999999999996
0.02759905	1	0.0015792	1.633549664	0.50456002	1.001521606	6.172771006	0.125260421	0.687742525	0.198490969	2790	479.513	0.00007108000000000114	-1	0.3805556	0.1917393300000001	-0.184744656	0.43563854	0.11554469899999997	0.027508015999999996	-0.10652253099999998	0.06707533299999999	0	58.733000000000004
0.02629171	1	0.0076064	1.974351219	0.452995008	1.495467123	3.370497595	0.204654041	0.341082365	0.18358368	3842	29.093	-0.0000016400000000006687	-1	0.9442399	-0.12420443300000006	-0.35475728799999995	-0.23554304700000017	0.018458500000000377	0.02723392899999999	0.412629786	0.068415645	0	0.5420000000000016
0.02629171	1	0.0076064	1.974351219	0.452995008	1.495467123	3.370497595	0.204654041	1	0.18358368	3842	29.093	-0.0000021499999999993746	-1	0.7645779	0.5188329589999998	-0.344543868	0.20479484199999987	1.0691373520000003	-0.026552936	1.071547421	0.20246135	0	55.650999999999996
0.02629171	1	0.0076064	1.974351219	0.452995008	1.495467123	3.370497595	0.204654041	0.262369792	0.18358368	3842	29.093	0.0000034800000000001496	-1	0.0388467	-2.720162289	-0.09947938299999998	0.7172423229999998	-0.4115849199999997	-0.002029151000000007	0.333917213	-0.113344535	0	-9.815999999999999
0.02629171	1	0.0076064	1.974351219	0.452995008	1.495467123	3.370497595	0.204654041	-7.268159204	0.18358368	3842	29.093	-0.000003909999999999331	-1	0.8140198	-1.0053074880000001	0.551482604	-0.25850755300000006	0.6609781620000001	-0.147842313	-7.196611783	-0.18358368	0	27.251
0.02744449	1	0.0110438	1.433973903	0.375634518	2.048208778	6.043819777	0.114827995	0.692245331	0.198576513	3842	421.5	-2.9000000000001247e-7	-1	0.1884512	1.5263110389999999	-0.020297920999999997	0.7527632020000001	-0.9540714380000006	0.10235843700000001	-0.462577004	0.008304958000000001	0	-259.151
0.02744449	1	0.0110438	1.433973903	0.375634518	2.048208778	6.043819777	0.114827995	0.585609319	0.198576513	3842	421.5	-0.0000030699999999973804	-1	0.2551275	0.295431231	-0.10510303999999998	-0.5942605079999999	-0.013031157000000348	0.034238328	-0.569213016	0.07850061599999997	0	-5.456999999999994
0.02744449	1	0.0110438	1.433973903	0.375634518	2.048208778	6.043819777	0.114827995	0.637855936	0.198576513	3842	421.5	-0.000004789999999997574	-1	0.9029060999999999	0.498843103	0.293914305	-0.6146264479999999	-0.7364931160000001	0.11210327699999999	-0.516966399	0.08372862599999997	0	-219.69
0.02744449	1	0.0110438	1.433973903	0.375634518	2.048208778	6.043819777	0.114827995	0.828412525	0.198576513	3842	421.5	-0.000008599999999997499	-1	0.2919353	1.0182572899999998	-0.17843857399999996	0.2661147690000001	-0.030716055000000075	0.04438423700000001	-0.32640981	0.10153113199999997	0	-12.75
0.02789318	1	0.0197208	1.507065141	0.751028475	2.376575164	5.703148941	0.280170775	0.248703911	0.337537107	3728	299.81	0.000017610000000001236	-1	0.0359274	0.5201422610000002	-0.61273769	-1.436791407	1.5468256	-0.11154693599999999	-0.579439995	0.11419501700000001	0	1108.259
0.02789318	1	0.0197208	1.507065141	0.751028475	2.376575164	5.703148941	0.280170775	-0.163320734	0.337537107	3728	299.81	-0.000019209999999998673	-1	0.5868108	-1.760915541	-0.7430486350000001	-1.4999026890000002	-1.6432578070000003	0.262473443	-0.99146464	0.21204197100000005	0	-241.84199999999998
0.02789318	1	0.0197208	1.507065141	0.751028475	2.376575164	5.703148941	0.280170775	0.558891804	0.337537107	3728	299.81	0.00007942000000000018	-1	0.8883957	0.8244863090000001	-0.538504648	-0.831492211	0.10341873600000007	-0.11085329	-0.26925210199999994	-0.2600849	0	32.666
