myscore	sp	random	zscore	investment	size	q	tangibility	cashflow	leverage	sic	at	fyear	gvkey	d_myscore	d_sp	d_random	d_zscore	d_investment	d_size	d_q	d_tangibility	d_cashflow	d_leverage	d_sic	d_at	d_fyear	d_gvkey
0.02737164	1	0.0115028	2.062702862	0.046970777	6.162956845	2.129423162	0.161737885	0.3837664	0.365471853	2711	474.83	1992	6639	0.00046600000000000114	-1	0.17498519999999998	-1.3265917740000002	0.08451457400000001	1.19594093	-0.9826151460000001	-0.03855695099999999	-0.355340276	0.030458355999999964	0	1095.275	3	23513
0.02737164	1	0.0115028	2.062702862	0.046970777	6.162956845	2.129423162	0.161737885	0.370896859	0.365471853	2711	474.83	1992	6639	0.0010635899999999997	-1	0.4262956	-0.6319222820000001	0.057816392	1.4386818430000003	-0.8330133980000001	0.013054381000000004	-0.368209817	-0.00255614000000004	0	1526.643	14	7358
0.02712726	1	0.0115581	1.595894597	0.384119497	5.016285966	1.196360209	0.187828969	0.421890045	0.233980776	3829	150.85	1998	62880	-0.00005584999999999965	-1	0.3651936	0.9051494550000001	-0.18929167399999997	-0.2136347110000001	-0.034066331000000005	-0.003429012000000009	-0.020248319999999986	-0.03765465700000001	0	-29.016999999999996	-2	-56894
0.02712726	1	0.0115581	1.595894597	0.384119497	5.016285966	1.196360209	0.187828969	0.332424139	0.233980776	3829	150.85	1998	62880	-0.000045579999999999926	-1	0.4874117	0.7006965300000001	-0.093972889	-0.41962185399999985	0.03449513599999987	0.02980438599999999	-0.10971422599999997	-0.014945548000000003	0	-51.69699999999999	-5	-56894
0.02712726	1	0.0115581	1.595894597	0.384119497	5.016285966	1.196360209	0.187828969	0.338460925	0.233980776	3829	150.85	1998	62880	-0.0003760499999999993	-1	0.2668261	-0.26995492499999996	-0.0034555669999999927	-0.01779073199999992	0.110664557	-0.01615746600000001	-0.10367743999999995	0.09735062300000002	0	-2.6599999999999966	-1	0
0.02712726	1	0.0115581	1.595894597	0.384119497	5.016285966	1.196360209	0.187828969	-0.852934675	0.233980776	3829	150.85	1998	62880	-0.0003863399999999989	-1	0.4408709	-0.887710321	-0.19527236499999998	-0.7742688040000001	1.491028357	0.024729264	-1.29507304	0.009520115999999995	0	-81.30199999999999	-6	-40065
0.02789479	1	0.0115703	4.311155115	0.066253432	4.472997869	0.913869366	0.397961629	0.132180447	0.316346911	2015	87.619	2009	2606	-0.00007727999999999902	-1	0.12902919999999998	-0.340546233	0.034466405000000006	0.030283545999999717	0.018547450999999993	-0.029852939999999994	-0.05891326499999999	-0.03502528500000002	0	2.6940000000000026	1	0
0.02789479	1	0.0115703	4.311155115	0.066253432	4.472997869	0.913869366	0.397961629	0.076617524	0.316346911	2015	87.619	2009	2606	0.000396210000000001	-1	0.362966	-0.4482764750000001	0.028671834999999993	0.04850805899999955	-0.08939070900000001	0.02889813600000002	-0.11447618799999999	-0.06417782	0	4.355000000000004	-2	0
0.02789479	1	0.0115703	4.311155115	0.066253432	4.472997869	0.913869366	0.397961629	0.279122742	0.316346911	2015	87.619	2009	2606	-0.00006696999999999953	-1	0.1433677	0.4607399120000002	0.291960267	-0.5437245100000001	-0.07556584700000002	0.03968334800000001	0.08802902999999998	-0.015540935000000033	0	-36.749	-19	0
0.02789479	1	0.0115703	4.311155115	0.066253432	4.472997869	0.913869366	0.397961629	0.168086506	0.316346911	2015	87.619	2009	2606	0.00036490000000000133	-1	0.4541542	-1.069266994	0.056863475999999996	0.4644859179999994	-0.00852378900000006	0.030150752000000003	-0.023007206000000002	0.050611680999999964	0	51.80000000000001	-12	0
0.03078437	1	0.0116061	1.012667148	0.401664615	9.148826073	6.340986301	0.22240946	0.783372129	0.043840549	2834	9403.395	2004	5020	-0.00014008999999999897	-1	0.3792782	1.525113633	-0.211193372	-0.3258374020000012	-4.421585277	0.00267867799999999	0.08536383199999997	-0.023428598	0	-2614.8720000000003	-1	96056
0.03078437	1	0.0116061	1.012667148	0.401664615	9.148826073	6.340986301	0.22240946	0.587348636	0.043840549	2834	9403.395	2004	5020	-0.0003847499999999997	-1	0.1210931	1.251555124	-0.128515814	-0.6967911149999999	-3.596265945	0.016997523999999986	-0.11065966100000002	0.00043093100000000245	0	-4718.799000000001	-3	96056
0.03078437	1	0.0116061	1.012667148	0.401664615	9.148826073	6.340986301	0.22240946	0.695736261	0.043840549	2834	9403.395	2004	5020	-0.0004417499999999977	-1	0.2869826	1.453946597	-0.193555528	-0.4816250000000011	-4.679920384	-0.032907501000000006	-0.002272036000000033	-0.043530352	0	-3594.178000000001	-1	95398
0.03078437	1	0.0116061	1.012667148	0.401664615	9.148826073	6.340986301	0.22240946	0.452899199	0.043840549	2834	9403.395	2004	5020	-0.0006346799999999986	-1	0.2376016	1.2016885819999998	-0.260660811	-0.8077618920000003	-4.2750774929999995	-0.021349198000000014	-0.24510909800000003	-0.031936097	0	-5210.8460000000005	-3	95398
