myscore	sp	random	zscore	investment	size	q	tangibility	cashflow	leverage	sic	at	fyear	gvkey	d_myscore	d_sp	d_random	d_zscore	d_investment	d_size	d_q	d_tangibility	d_cashflow	d_leverage	d_sic	d_at	d_fyear	d_gvkey
0.02703606	0	0.880717	1.898801379	0.348191758	3.660428538	1.23996862	0.29824065	0.461522288	0.193348423	2670	38.878	1993	24493	0.02703606	0	0.880717	1.898801379	0.348191758	3.660428538	1.23996862	0.29824065	0.082056477	0.193348423	2670	38.878	1993	24493
0.02660768	0	0.5391538	3.497878759	0.022648686	3.449701791	4.771203201	0.167349401	0.915975104	0	3490	31.491	2011	164116	0.02660768	0	0.5391538	3.497878759	0.022648686	3.449701791	4.771203201	0.167349401	0.161367608	0	3490	31.491	2011	164116
0.02689761	0	0.746169	2.578317513	0.124800881	5.236734473	0.846264391	0.188657574	0.278680453	0.377612932	3490	188.055	1991	3524	0.02689761	0	0.746169	2.578317513	0.124800881	5.236734473	0.846264391	0.188657574	0.473975254	0.377612932	3490	188.055	1991	3524
0.02866451	0	0.3721371	2.106742078	0.061823919	6.078068758	0.724370796	0.304663607	-0.163155995	0.212223684	3490	436.186	2009	14067	0.02866451	0	0.3721371	2.106742078	0.061823919	6.078068758	0.724370796	0.304663607	0.52729324	0.212223684	3490	436.186	2009	14067
0.02834245	0	0.3957868	1.10655302	0.30159011	7.412878676	1.901933393	0.30049602	0.285758245	0.642236557	2820	1657.19	1996	3607	0.02834245	0	0.3957868	1.10655302	0.30159011	7.412878676	1.901933393	0.30049602	0.474172751	0.642236557	2820	1657.19	1996	3607
0.02685214	0	0.7288882	2.429254767	0.284147182	4.9741511	1.36102084	0.104282771	0.814141541	0.132901415	3950	144.626	2010	3612	0.02685214	0	0.7288882	2.429254767	0.284147182	4.9741511	1.36102084	0.104282771	0.363810297	0.132901415	3950	144.626	2010	3612
0.02686463	0	0.2574326	2.171251057	0.329873791	4.930285317	0.999902976	0.115251519	0.495098981	0.142473215	3950	138.419	2009	3612	0.02686463	0	0.2574326	2.171251057	0.329873791	4.930285317	0.999902976	0.115251519	1.084561506	0.142473215	3950	138.419	2009	3612
0.0279951	0	0.0941872	2.749091807	0.610714146	6.003837683	2.015298286	0.1598153	1.110969338	0.096543039	3578	404.98	1996	21078	0.0279951	0	0.0941872	2.749091807	0.610714146	6.003837683	2.015298286	0.1598153	1.322619556	0.096543039	3578	404.98	1996	21078
0.02810825	0	0.0871278	2.51491431	0.140838531	6.283374544	1.44236015	0.109129507	0.751443208	0.005601268	3578	535.593	1991	3946	0.02810825	0	0.0871278	2.51491431	0.140838531	6.283374544	1.44236015	0.109129507	2.256398913	0.005601268	3578	535.593	1991	3946
0.02811893	0	0.0969842	1.487074734	0.049031929	5.391529893	0.886590765	0.453158664	0.169506868	0.583276775	2211	219.539	1998	6272	0.02811893	0	0.0969842	1.487074734	0.049031929	5.391529893	0.886590765	0.453158664	0.269490922	0.583276775	2211	219.539	1998	6272
