mypscore	random	sp	investment	zscore	q	tangibility	size	cashflow	leverage
0.01835995	0.0069892	1	0.159318366	2.413391867	2.21444732	0.182439926	7.67971364	0.735190695	0.291913124
0.02089694	0.0062054	1	0.044858724	-0.165994935	0.848184708	0.534349911	2.920954847	-0.001456452	0.337787596
0.02065353	0.0183089	1	0.2204099	1.767137097	1.038978975	0.447177419	3.54731589	0.331749521	0.121226959
0.0184972	0.0089987	1	0.241632133	1.875448182	1.442860167	0.336520403	7.065954894	0.302199554	0.367935803
0.02048334	0.0108101	1	0.179444416	2.791185669	2.052952607	0.388511575	3.989668997	0.463595143	0.091548384
0.01938804	0.0157014	1	0.059449444	-1.681400467	1.06272625	0.375364636	5.427695145	-0.812220533	0.469809862
0.01841275	0.0182773	1	0.060678168	1.678684362	1.355660489	0.062512022	7.863074398	0.749553837	0.333140989
0.01882033	0.0034148	1	0.097593121	2.167276895	1.269916803	0.298607049	6.684646727	0.31819981	0.375878094
0.02003791	0.0161472	1	0.006338046	-0.206833311	1.19581749	0.405272817	4.423300527	0.136460445	0.177135935
0.02329718	0.0039792	1	0.073221757	-0.430072003	7.377742482	0.045743329	0.859085258	0.20292887	0.003388395
0.02215983	0.0054796	1	0.387096774	-0.400118096	2.600915698	0.020984738	2.398622281	-8.225806452	0
0.02142341	0.0075826	1	0.537037037	-3.388851558	7.724658929	0.113113419	2.977771948	-4.82962963	0
0.02209732	0.0043179	1	0.071543841	-0.198904006	3.287301587	0.196775006	2.071661354	0.001075847	0.079113127
0.01950241	0.0089357	1	0.167677851	2.579174811	0.498270533	0.277973552	5.663068113	0.676566865	0.048366322
0.02302699	0.014567	1	0.176	-1.564069082	3.069549705	0.155012637	0.864576296	-1.821333333	0.01432182
0.02282085	0.0044545	1	0.163407821	2.867693766	1.109687485	0.137236312	1.439598133	1.245810056	0.001422138
0.02294528	0.00369	1	0.041441441	3.073902615	2.74832094	0.11369633	1.427676199	1.664864865	0.338450468
0.01979798	0.0108029	1	0.157857496	4.320979374	2.834691033	0.430216778	4.946935532	0.625324996	0.021258606
0.02336369	0.0021399	1	0.479452055	2.439659468	0.963547342	0.073089701	0.878796527	0.45890411	0
0.02255906	0.0019505	1	0.173160173	4.357878476	0.704194988	0.022885914	2.167795767	3.255411255	0.051493306
0.02121425	0.0020513	1	0.627424448	-5.905227955	3.604957458	0.156445188	3.012245182	-4.351375733	0.037033394
0.01916647	0.004055	1	0.160010776	2.336772524	1.498137117	0.284090501	6.159215889	0.404857769	0.162196099
0.02082768	0.0066291	1	0.115870401	3.419671048	2.075142779	0.063446143	4.384448699	2.023796449	0.21065167
0.02070744	0.0143843	1	0.014007308	4.09001535	1.427940971	0.041276265	4.608404948	3.271416971	0.033910131
0.02011704	0.0063353	1	0.162589387	0.27866958	1.338979711	0.177755943	4.915430442	-0.317902396	0.20801009
0.02087673	0.0013255	1	-0.23546798	-1.90290419	1.319963348	0.127281326	3.839860831	-1.057471264	0.234226875
0.02055602	0.0033134	1	4.543640898	0.997542842	3.100458946	0.040711648	4.628437393	0.970074813	0
0.0222054	0.0063596	1	0.141472868	-17.1098153	16.03889446	0.095778364	1.332366019	-14.50193798	0.834300792
0.02015257	0.0024856	1	0.150863812	0.535223493	1.068922837	0.109481585	5.142125438	0.416132201	0.606310535
0.02186916	0.0063678	1	0.178298279	-1.795005176	10.00349379	0.294772257	2.044850097	-1.087954111	0.124741201
0.01864733	0.0046729	1	0.518270416	1.678039169	2.841745677	0.027153151	7.532030295	4.021440574	0.082036347
0.02196199	0.0175227	1	0.368945869	0.245821197	4.165540369	0.070132198	2.594433474	-1.613247863	0.072074091
0.02112811	0.0007322	1	0.055748579	2.581625513	3.446964432	0.207143944	3.674932648	0.574620973	0.726638949
0.0208457	0.0155163	1	0.232463709	3.692531164	2.108236759	0.176762452	4.04370018	0.83311339	0
0.01872717	0.0026763	1	0.246785313	2.424806921	0.844662091	0.093554823	7.271648806	-0.658639775	0.008297189
0.02005759	0.0195059	1	0.446973641	2.41831133	1.836485381	0.246991559	4.919601292	0.711703185	0.044834536
0.02136058	0.0021379	1	0.063902969	1.973518915	2.838396681	0.224081014	3.10977499	0.590876177	0
0.02042561	0.0182605	1	1.557242511	1.856479735	1.872373863	0.372191894	4.101816577	0.682191219	0.291596361
0.02192367	0.0049463	1	-2.956555171	0.603649455	0.885940058	0.01532402	2.788031368	0.44982699	0
0.02235487	0.0025	1	0.11627907	-4.907597442	0.376178441	0.015529842	1.882209372	-23.6744186	0
0.01890304	0.0060914	1	0.20676406	3.276711636	3.417036153	0.446280029	6.175081098	0.518847219	0.022212883
0.02073889	0.0071164	1	0.277765608	-1.105951258	2.067843125	0.355128244	3.492469115	-0.118948521	0.156965954
0.02217032	0.0129105	1	1.95990566	-4.425349839	12.88047183	0.193936132	1.718112929	-12.51179245	0.042698242
0.02149594	0.0065304	1	0.507109005	0.499428249	1.452774121	0.059394395	3.280347147	-1.09478673	0.139100997
0.01948388	0.0161622	1	0.95989044	2.929131006	2.000428423	0.069005491	6.223847285	1.359110011	0
0.01944942	0.0086606	1	0.801424346	2.153933112	0.832591963	0.096595955	6.158900866	-1.304712403	0
0.02112607	0.0121025	1	0.432682114	1.975315615	2.059504153	0.269634552	3.404525172	0.833711949	0.377242525
0.02206299	0.0176369	1	0.058823529	-15.37088753	2.825707728	0.00841622	1.654028796	-90.11764706	0
0.02054414	0.0013044	1	0.456436663	2.554277911	1.497830263	0.099564895	4.682316395	1.900514933	0.394371413
0.02058734	0.0046266	1	8.296097934	-1.032833191	1.325004277	0.198152267	4.068171688	-15.86993114	0.004106074
0.02105949	0.0156958	1	0.276880734	3.058490964	1.700800118	0.12402888	3.857946895	1.029174312	0.07737291
0.01979608	0.0017998	1	0.454159727	3.97367952	2.164862746	0.089089272	5.778144462	2.147275755	0
0.0193273	0.0078163	1	0.871273575	-1.780776303	2.718310894	0.196195355	5.970174514	-2.938628067	0.511142211
0.02167032	0.0109461	1	-0.02238806	-1.375764637	0.771317604	0.043450821	3.025193984	-39	0.377658025
0.01791533	0.0179188	1	0.117316804	1.344512599	1.381767088	0.102795006	8.495322359	1.32788866	0.213296938
0.01937611	0.0160462	1	1.304089219	-1.162217364	1.506692623	0.13470775	6.083777057	-2.192883696	0.488571474
0.01974814	0.011187	1	0.074433708	0.410752202	0.817981974	0.652438157	4.348120773	-0.047170107	0.55011444
0.02050127	0.0008945	1	0.182066843	2.360023273	5.206080874	0.122010473	4.584630687	1.148559706	0
0.01979303	0.0044602	1	1.78261836	-0.872203587	3.457585312	0.156306804	5.363411983	-2.642883604	0.183254315
0.0206395	0.0055647	1	0.267181467	-2.815406081	4.309258469	0.058443342	4.23643712	-4.142857143	0.00250141
0.02007894	0.0043127	1	0.178507162	3.256958483	1.86389239	0.295566073	4.837400329	0.435591065	0.13007666
0.02005594	0.0132814	1	0.614129636	2.530200376	1.613026161	0.173789058	5.144454978	0.876243202	0.186105506
0.02263441	0.0035597	1	1	-45.33071625	10.84856749	0.050964187	-0.320205264	-208.2173913	3.033057851
0.02268376	0.0177149	1	0.460176991	0.404754394	1.632930149	0.155700766	1.490203825	0.289085546	0.297656602
0.02125841	0.0008146	1	0.227202473	1.324568234	1.874230475	0.155934911	3.402895938	0.481646059	0.094439453
0.02018787	0.0115348	1	0.350932888	-0.089798733	4.187880505	0.188466911	4.734697322	-0.12876636	0.077704276
0.01999903	0.0164606	1	0.000473648	0.343015504	0.995840108	0.315062739	4.856310155	0.100800896	0.690553797
0.01994335	0.0080825	1	0.190374777	3.352871279	1.609552438	0.233625443	5.17414773	0.591172799	0.042106813
0.02309391	0.0088409	1	0.322916667	-12.91646778	4.062052506	0.150357995	0.22872793	-10.68229167	0.556881464
0.02053018	0.0092575	1	0.251779755	2.804460811	5.029685138	0.30781848	4.130129894	0.983870968	0.108545332
0.02003056	0.0008761	1	-0.112299465	-53.6946183	0.82670697	0.017306781	2.132508263	-42.2540107	0
0.02030396	0.0095072	1	1.011363636	-4.469390015	7.798906562	0.042877698	4.74210204	-14.65786241	0.398936124
0.02231114	0.0053487	1	0.026490066	1.770660583	0.337036302	0.028565761	2.310751656	-0.360927152	0
0.02018371	0.0065905	1	0.125509373	1.112368242	0.939475609	0.132482882	4.947255213	0.572330888	0.050387817
0.02063201	0.0170358	1	0.598994694	-1.537687432	1.049554285	0.049582625	4.351928187	-1.807874895	0.026678518
0.02172958	0.0165216	1	0.627906977	-0.139197235	2.742155992	0.002352602	3.036298235	-84.25581395	0
0.02096633	0.0030978	1	0.119184377	-2.876801871	4.437258038	0.070208594	3.745519678	-4.041929925	0
0.01852443	0.0006777	1	0.124823014	1.138948215	0.833277641	0.443473682	6.739383964	0.171430846	0.489383935
0.02292981	0.019545	1	0.259259259	-4.896057951	21.17612871	0.03402965	1.087888325	-17.86111111	0
0.02153762	0.0092033	1	0.39058753	-8.269160366	1.581119843	0.069571561	2.713236728	-1.645083933	0.335190344
0.02105936	0.0102037	1	0.299363057	-3.206815203	3.405682456	0.006997753	3.754854443	-45.96178344	0
0.02113763	0.006485	1	0.395209581	-4.487114333	3.533046806	0.002991027	3.613913422	-56.92215569	0.150898655
0.02089557	0.0139665	1	0.481912145	-3.354245256	0.87091417	0.016587997	3.949415125	-10.36950904	0
0.02086462	0.0162805	1	0.646783423	-3.250354103	1.834969249	0.245977511	3.4717801	-2.580717878	0.206808722
0.01848381	0.0184492	1	0.24541458	3.251009835	2.34979746	0.317650664	7.193990806	0.548777742	0.267362473
0.02040537	0.0092619	1	0.262175653	5.091473484	2.049971715	0.308466335	4.419828072	0.911004182	0.004345105
0.01870243	0.018669	1	0.048636829	1.235618968	0.952187469	0.334875193	6.798056478	0.016961123	0.727122075
0.0216371	0.0158971	1	0.388143966	0.319147608	0.789790024	0.277495902	2.550304177	0.160197601	0.220123332
0.02086668	0.0151253	1	0.207277453	-3.466484135	7.343466517	0.076446907	3.833023087	-2.948884557	8.65763E-05
0.01707772	0.0083851	1	0.125748503	-0.972303836	0.952502609	0.09117407	9.749986662	-2.026946108	0.248105398
0.02083484	0.0187979	1	0.862521008	2.03592762	3.379181423	0.063002739	4.244817057	3.290756303	0.005075778
0.01754198	0.0185634	1	0.065789474	-159.4780523	33.37793605	0.087209302	-0.373966441	-23.19736842	1.139534884
0.02092448	0.0104327	1	0.177458816	-1.211509505	1.881422925	0.133705063	3.749598189	-1.927744251	0.018586486
0.02148082	0.0162285	1	0.495547945	2.879719403	3.073788056	0.141551773	3.208138384	1.455821918	0.004326204
0.02212183	0.0148413	1	0.298901099	-12.46429405	2.976277713	0.084986387	1.637442109	-8.043956044	0.339167639
0.01891701	0.0054348	1	0.252209687	2.056131987	1.277863407	0.236983496	6.631265011	0.397426738	0.139918596
0.02237225	0.0104187	1	1.725490196	-4.482739685	6.082331552	0.018403087	1.907763145	-135.3333333	0.130602553
0.02209789	0.007718	1	0.321144674	-9.576204158	6.718987663	0.080277168	1.777829564	-6.998410175	0
0.01951354	0.004703	1	0.122151036	0.849188822	1.013170918	0.254793174	5.69385671	-0.421960564	0.457222501
0.02164835	0.0039141	1	0.014782046	-12.07490262	2.460021246	0.003098442	2.424448681	-1.541756582	0.00717068
0.02240251	0.0194831	1	0.785714286	3.847411348	1.64858156	0.012411348	2.423031246	11.5	0.290425532
0.02022809	0.0027505	1	-0.060901197	-13.12533385	3.362356304	0.007398192	4.324913808	-1.240788547	0
0.01983888	0.0089767	1	0.257188145	0.804158872	1.394791675	0.115279485	5.568138376	0.465865526	0.47776641
0.02104691	0.0022412	1	0.023937762	-29.74147125	1.693721385	0.156337242	1.969068484	-12.76600838	0.76144612
0.02124895	0.004896	1	0.760626398	1.241392019	3.094460982	0.032319796	3.74542518	1.825503356	0.20346351
0.02142265	0.0044731	1	0.557017544	-1.737575633	2.625773515	0.043694995	3.370325718	-12.84576023	0.514232673
0.02201524	0.0094802	1	0.548812665	0.569895969	3.390809957	0.130039012	2.37639302	1.768689534	0
0.02014772	0.0057167	1	0.197036444	-5.352999897	3.065611347	0.129248646	4.671772202	-9.459030837	0.292280633
0.02258182	0.0132527	1	0.566037736	-1.399402069	4.928820944	0.012605042	1.822611933	-5.106918239	0.080801551
0.02193451	0.0020679	1	0.058823529	-54.95706619	1.735957066	0.01431127	-0.581605806	-54.41176471	0
0.02003814	0.0096039	1	0.440098539	0.674987359	1.503372999	0.148786796	5.147872312	-0.275650445	0.304884782
0.01994596	0.0078104	1	0.104469245	0.044516699	1.497156577	0.358317515	4.667337147	-0.574300566	0.08213205
0.02332954	0.0093072	1	0.144186047	1.915985998	1.181446908	0.070400622	0.944294928	1.497674419	0.205367561
0.02160976	0.0180732	1	0.16379691	-1.464795502	1.579636661	0.044504253	3.035289469	-0.767328918	0.099245446
0.02097561	0.0002044	1	0.101320348	2.788657809	1.145914996	0.520026959	3.033605926	-0.026126042	0.371269016
0.02026535	0.0016454	1	0.375682784	-1.255297316	1.081616881	0.12948594	4.706887072	-4.359700587	0.103471325
0.02002565	0.009858	1	0.720726806	4.529646162	6.684131801	0.376843443	4.75783977	1.15383836	0
0.01969471	0.0037779	1	0.408923412	4.234586326	1.94913955	0.38317342	5.206147252	0.774907877	0.002236965
0.02092445	0.0011507	1	1.026929982	-0.715961256	3.744240476	0.01546673	4.071451163	-21.42010772	5.11579E-05
0.01964062	0.011872	1	0.853736638	3.40475545	2.938688574	0.325417571	5.379477911	0.937315702	0
0.0197623	0.0065198	1	0.71114918	4.278154107	1.701637443	0.137364227	5.728770978	2.178757473	0.016603217
0.02202957	0.0073744	1	0.051246537	-8.41322563	1.100314896	0.08762322	1.988422143	-7.479224377	0.295728368
0.01775366	0.0139206	1	0.284743669	2.568916335	1.58065324	0.18206045	8.596324099	0.412375559	0.072681564
0.02084469	0.0039785	1	0.328402367	-8.049465447	3.359340358	0.139476846	3.479916136	0.518808115	0.222602212
0.02125868	0.0080188	1	0.677834048	1.027335363	2.336068946	0.108547876	3.481578494	0.742890534	0
0.01860132	0.0033102	1	0.061513694	2.535342617	0.812478326	0.365098886	6.791633737	0.180739655	0.009711726
0.01921587	0.0136162	1	0.174171623	2.19943771	0.876467937	0.066501208	6.637427086	0.508779383	0.230236303
0.02181592	0.0040255	1	1.498607242	-1.014797196	2.414770593	0.040873811	2.771087596	-15.63509749	0.001627441
0.02036696	0.0071441	1	0.281262539	1.606160577	1.317912357	0.168116961	4.628818351	0.112344523	0.063158614
0.02171618	0.0014625	1	0.735652174	1.34585483	1.449864637	0.079736425	2.974355408	0.813913044	0.104867957
0.02144806	0.0058509	1	0.410519564	2.007380248	3.987149478	0.051362749	3.458648345	2.434894163	0.147195821
0.0203656	0.0165799	1	0.58745583	2.136008835	1.696002655	0.069981422	4.917949667	2.176126325	0.104211466
0.02199611	0.0084527	1	0.188277087	0.756501809	1.431403297	0.105428227	2.520515077	-1.73830669	0.199356655
0.01911006	0.0014921	1	0.135967798	1.386105028	0.955501	0.403413333	5.996044045	0.15343681	0.635221832
0.02286901	0.0141956	1	0.152030217	0.131417351	2.912988218	0.249196716	1.029976496	1.066100094	0.430560514
0.02058144	0.0182357	1	0.080730247	2.321675147	2.418666804	0.292696716	4.066819191	0.479876712	0.11043155
0.0217946	0.0159065	1	0.391304348	-0.018148089	2.064979064	0.010282504	2.937414364	18.65942029	0.005247257
0.02032213	0.0194024	1	0.769047984	1.781118243	2.509280662	0.202755925	4.613148276	1.185957382	0.048342774
0.01793665	0.0073597	1	0.201744645	1.752697036	2.301245082	0.490020853	7.534336284	0.286192659	0.291492848
0.02073046	0.0028295	1	0.995995423	-3.382810233	5.282443047	0.04625478	4.105350441	-17.84439359	0.004813398
0.01765348	0.0063751	1	0.117364912	0.10481056	1.186673956	0.450132686	8.015102969	-0.127380351	0.414284869
0.0189863	0.0114876	1	0.160011801	2.361750816	1.208535646	0.290415941	6.428386332	0.365708977	0.215701887
0.02012844	0.008448	1	0.462593977	5.164682754	1.444698645	0.208317108	5.070249209	1.471878723	0.000653209
0.018636	0.0168853	1	0.175117005	2.090814309	1.190095272	0.253010965	7.014454898	0.146645866	0.106956678
0.02201555	0.0047319	1	0.218406593	1.054046942	2.22235064	0.035277383	2.643333886	3.222527473	0.00341394
0.0213202	0.0086019	1	0.9609375	3.336562146	3.006246274	0.016359729	3.767621316	23.39713542	0
0.02037381	0.000632	1	0.740400162	2.019471099	2.237323175	0.108290308	4.780089413	1.24242118	0.003047475
0.01878814	0.0193781	1	0.118041051	1.005427502	1.301049344	0.129321327	7.06375425	0.350848354	0.272538661
0.02196618	0.0120412	1	0.050666667	-17.81552946	1.530214618	0.061348451	1.597162882	-7.669333333	0.411621786
0.02108076	0.005016	1	0.139341832	-9.41920527	8.063062269	0.078382007	3.171029215	-6.244589386	0
0.01988513	0.0119994	1	0.008102633	-53.85931824	6.656641221	0.13924717	2.027885055	-18.00810263	0
0.02167713	0.0077966	1	0.322803554	1.596468868	1.341099039	0.408378604	2.25884217	0.085883514	0.277893857
0.02060724	0.0034331	1	0.069849785	2.564378358	0.603936434	0.308008176	4.012429269	0.132403434	0.135236338
0.02095718	0.0086934	1	0.4890625	1.354571511	1.015404705	0.026360324	4.183438491	1.241666667	0.260355842
0.01944254	0.0192749	1	0.378508602	2.398936136	1.179566465	0.373043457	5.52271613	0.353149233	0.135829398
0.01986838	0.0119636	1	0.184934566	0.304682586	2.034940567	0.214784621	5.247708049	0.493188619	0.485941198
0.02058529	0.0029215	1	0.576428511	2.962255031	1.598381372	0.231883658	4.28230298	0.786085327	0.240915934
0.02000433	0.0094201	1	0.305424369	0.801306827	0.833660025	0.045911844	5.392576995	0.744703819	0.002070356
0.01990315	0.0071072	1	0.153860009	-2.222430373	1.363041192	0.48853345	4.40857119	-0.777585648	0.702624404
0.02111487	0.0050135	1	0.418631732	-8.995832087	6.151410908	0.415395354	2.305480896	-1.806404658	0
0.02146868	0.0197757	1	0	-52.10111857	5.168021477	0.062639821	0.804241228	-20.17109145	3.078299776
0.01825025	0.0184677	1	0.085801635	1.711246494	0.995270153	0.450007299	7.160681297	0.178686109	0.38978776
0.01995352	0.0062268	1	0.061323095	2.138072105	1.528726983	0.480833924	4.503890222	0.362767374	0.203501239
0.02153478	0.0184974	1	0.620765832	-2.480396772	3.651798173	0.11286707	2.881667317	-7.137702504	0
0.02156308	0.0062996	1	0.268019776	2.145606079	1.807639376	0.084218483	3.224340864	1.762425189	0.129967777
0.02173569	0.0034259	1	0.131060606	2.334029345	1.698748432	0.165349887	2.76933343	0.230681818	0
0.0212772	0.0000741	1	0.288256228	-2.901293503	1.634666865	0.03271801	3.408768647	-4.503558719	0.000562393
0.02094458	0.0092164	1	0.332524833	2.071688974	4.489489611	0.241402167	3.669314299	0.532571033	0.10138942
0.02102181	0.0092556	1	0.228359108	2.858927246	1.137800728	0.084067993	4.011705431	0.812813818	0.136456617
0.01981263	0.0105809	1	0.160382369	3.19217152	1.274814173	0.254964698	5.369316225	0.476129434	0.340030552
0.02204773	0.0138695	1	1.392996109	3.349276036	6.175087108	0.114053426	2.558389427	2.679636835	0.075416183
0.01904351	0.0141968	1	0.108295367	-3.83374561	1.729919339	0.129545792	6.407787165	-1.325320531	0.378430467
0.0207328	0.0033748	1	0.002155689	-5.780774931	2.418682511	0.83506246	2.245591371	-0.513892216	1.156044887
0.02117247	0.0084799	1	1.091549296	1.7345818	1.701534724	0.077818672	3.727402809	1.792573624	0.032811335
0.01945501	0.00712	1	0.17916623	1.290305019	1.022434158	0.335840851	5.522184656	0.135199539	0.099927652
0.01996438	0.0140731	1	2.983362522	-5.689835966	3.866575334	0.020310309	5.365882553	-31.35288967	1.065038789
0.02006632	0.0188773	1	0.265470177	-9.308206499	1.859190541	0.311315041	4.330101562	-3.184030091	1.322387824
0.01950831	0.0105287	1	0.929424084	3.40788922	1.615242265	0.199774032	5.889190929	0.875904596	0
0.02294213	0.0060852	1	1.214285714	-15.89992151	2.831491366	0.136577708	0.242161557	-21.85714286	0.401098901
0.01979575	0.0171095	1	0.121118012	1.343279697	1.497605564	0.180100397	5.490741883	0.65484242	0.431868898
0.02015103	0.0083321	1	0.196471532	1.446424305	0.749233965	0.528434173	4.056383056	0.050995116	0.196970484
0.02166214	0.0018453	1	-0.001294498	-2.626342003	1.081434698	0.153776978	2.671109553	-0.622330097	0.319728832
0.0192266	0.0142054	1	0.021201325	2.351190204	2.517102797	0.203705587	6.256158787	0.342800539	0.095930071
0.01783994	0.0136927	1	0.11627907	1.221348941	0.929979759	0.55574136	7.492203043	0.302325581	0.294871795
0.02123936	0.0095767	1	0.151304831	1.836661008	1.310396627	0.087166222	3.613967313	0.946418656	0.014765716
0.02114571	0.0106581	1	0.206478465	3.072412204	1.480488456	0.130384168	3.719214654	1.088671734	0.057697905
0.01701228	0.0148367	1	0.077907179	1.270466712	0.983994545	0.384679765	9.289074655	0.220533389	0.379616714
0.01836005	0.0199134	1	3.188735744	-0.357776865	0.799654298	0.721790304	6.157093386	-0.181622615	0.27327382
0.0204319	0.0195708	1	0.087897853	-2.517780492	3.270558694	0.24675523	4.076536944	-1.783031088	0.0031048
0.02021222	0.0137149	1	0.044073157	-5.796972477	2.517573722	0.475334207	3.641525758	-1.408209571	0.099764089
0.02070835	0.0135936	1	0.494430163	0.373591227	1.013090812	0.08892549	4.263200868	-1.735218509	0.033897828
0.02225158	0.0085018	1	0.366394399	2.930514308	1.428790933	0.087520897	2.319343877	1.095682614	0.032844921
0.0196992	0.0115238	1	0.419661108	4.061988962	1.948986133	0.360432333	5.25691708	0.48241542	0.049471309
0.02287542	0.0134428	1	-0.187272727	-14.67069519	7.322994652	0.287700535	-0.06720875	-1.66	0.003208556
0.01904413	0.0138715	1	0.433622097	-2.307321096	1.028555231	0.055122411	6.598735161	1.332479598	0
0.01996828	0.0093854	1	0.617426998	0.759416233	1.172835203	0.124752796	5.25299568	-0.040060272	0.03793071
0.02206179	0.0190335	1	0.651442308	-3.461065355	4.648358113	0.13274147	2.235269386	-5.026442308	0.747138731
0.02209833	0.0190374	1	0.035714286	-5.414346247	26.19214286	0.047457627	2.111424588	-7.270676692	0.002058111
0.02078738	0.0032811	1	0.708567535	1.922288006	1.810717978	0.127960275	4.140464498	1.985351729	0
0.02035071	0.0125489	1	0.445918367	1.978497393	3.467633531	0.110792602	4.816176377	1.725510204	0.0550481
0.02084118	0.0164957	1	0.775258208	-8.066677939	1.609591647	0.374140458	2.87593471	-1.771911603	0.134652238
0.02086522	0.0134011	1	0.389134217	1.557311859	1.642547855	0.252344168	3.717612673	0.113742807	0.084973036
0.02103973	0.0122998	1	0.492282697	-5.716490906	13.82823659	0.073788782	3.487833688	-19.4549147	0.107901574
0.02184784	0.0030868	1	0.257216876	2.552308975	0.703692276	0.313353487	2.261033666	0.196521096	0
0.02014905	0.0114729	1	0.322358794	2.025787237	1.01867456	0.142665165	5.107144754	0.663447469	0.401197351
0.02066776	0.009976	1	0.233843653	2.050726883	1.669098331	0.0822963	4.559597341	0.737433952	0.563556439
0.02062257	0.0146414	1	0.311204375	1.967443928	1.553630527	0.06186883	4.661134554	0.664250286	0.527771474
0.01747791	0.0176279	1	0.394704645	2.747473182	2.357987326	0.145109032	9.15053251	2.138502295	0.101416696
0.02023355	0.0010486	1	0.123302426	1.429170214	1.157529471	0.163902351	4.805266171	0.231759858	0.002382278
0.02159353	0.0157497	1	0.302017291	-3.218827718	3.698001913	0.076735041	2.934813859	-5.970028818	0.379530237
0.02074281	0.0140405	1	0.784294235	-2.269395413	3.659190574	0.017315638	4.22673155	-22.80417495	0.000219001
0.02001664	0.0183942	1	0.304465547	0.565710096	1.099439484	0.18424037	5.033244437	-0.781274525	0.085459167
0.02047372	0.0178962	1	0.054964287	2.001752043	0.703966514	0.420410604	3.915417238	0.182347098	0.264759817
0.0199823	0.0026916	1	2.267530488	-0.943062705	17.67275	0.017533771	5.389619525	9.564786585	0
0.02195263	0.0082032	1	0.035447761	-14.73049397	2.88542396	0.089264878	1.637442109	-5.65858209	0
0.01863391	0.0130101	1	0.295791583	1.806527415	1.3162382	0.577626029	6.210399254	0.189579158	0.206668006
0.01868688	0.0167306	1	0.088958991	0.907623945	0.949043865	0.0916016	7.362201009	0.368454259	0.512981654
0.02015197	0.0138697	1	3.579049844	0.703289942	2.122744665	0.088542882	5.066605966	-1.43847352	0
0.01963369	0.0029991	1	1.346366444	3.922574202	2.785702671	0.129867314	5.910774964	2.484880507	0.000476975
0.02220119	0.0164062	1	2.927710843	-2.892326057	2.396856526	0.028535698	2.174297073	-61.15662651	0
0.02070363	0.0021574	1	0.134150274	1.885789987	1.388758991	0.024590254	4.514555963	2.316672041	0
0.02166741	0.0175011	1	0.015954709	-3.453546078	1.307474368	0.113146879	2.802329547	-3.245496655	0.697506522
0.0207689	0.0042928	1	0.005644403	-39.66416358	2.525491451	0.00909909	2.302685088	-1.296487927	1.535046495
0.02073229	0.0023186	1	0.212410501	-11.7441257	3.418085888	0.015342493	3.702313808	-38.849642	0.12439259
0.01996747	0.0089713	1	0.240690534	2.431159555	1.639441178	0.329219733	4.860463355	0.417124319	0.11349199
0.01948778	0.0028082	1	0.559951207	1.762049068	3.104656185	0.096440982	6.109398682	1.785173685	0.133313188
0.02161074	0.005346	1	0.254901961	-22.9908928	0.764523689	0.007820137	1.814498956	-169.8235294	0.053600521
0.0206972	0.0031741	1	0.076923077	-74.94857143	6.434603175	0.485714286	-1.15518264	-5.304487179	0.520634921
0.01742542	0.0170488	1	0.0546875	-146.9597537	4.194253695	0.11773399	0.708035793	-2.928385417	2.068472906
0.02087976	0.016807	1	0.152080741	2.459877011	1.071808223	0.098376107	4.170085724	0.485690585	0.227298713
0.02149529	0.0046213	1	0.802752294	-3.951442383	1.190793968	0.073091272	2.946069229	-8.317431193	0
0.02272597	0.0012902	1	0.001618123	-11.09729345	5.157549858	0.574074074	-0.353821875	-0.127831715	0.095441595
0.01904655	0.0194354	1	0.134204268	0.679385882	1.251357205	0.417585501	6.032901552	0.034613383	0.720037033
0.02194433	0.0051048	1	2.120401338	-4.559769076	15.24295281	0.07560241	2.298577072	-15.57190635	0.005120482
0.02038014	0.0056893	1	0.441897655	-3.298291653	2.167662373	0.044152198	4.609640181	4.02771855	0
0.02064015	0.0148494	1	0.765002804	-7.200188378	2.135005863	0.088191761	3.951685928	-16.28771733	0.245276128
0.02237899	0.006691	1	0.021089631	-1.737762945	1.285436893	0.204490291	1.59817472	-1.16168717	0.128033981
0.01974171	0.0104654	1	0.15420277	2.094968178	1.662185152	0.22263591	5.422387265	0.625495992	0.05586987
0.02156427	0.0022015	1	0.425616197	1.186447797	0.840090862	0.102563004	3.149825809	-1.507482394	0.265215155
0.0193076	0.0110724	1	0.127343198	1.514345129	1.192582295	0.111977182	6.330910928	0.885008965	0.168004942
0.02152561	0.0033849	1	0.361602982	-4.075815103	5.219387621	0.054007152	2.94528073	-9.835973905	0.000683635
0.02120111	0.0164051	1	2.283942109	-2.620303783	4.261598819	0.139581759	3.324424323	-9.374224673	0.269769283
0.01981204	0.0045651	1	0.147949313	1.716384355	1.115009167	0.164738585	5.535837084	0.487328303	0.466071288
0.02170568	0.000765	1	0.57195572	-4.585701008	1.031922499	0.066919282	2.638128327	-11.300123	0
0.02095028	0.011848	1	0.334025758	-1.105446242	5.939251464	0.054244019	3.919296489	-3.6202742	0.019398392
0.02052098	0.0055817	1	0.199691473	2.211617574	0.726136401	0.284769698	4.202406426	0.276716847	0.271560429
0.0200707	0.0115253	1	0.090036104	2.884294459	1.489407439	0.182865344	5.093983302	0.864852793	0.064622971
0.02172077	0.0050373	1	0.298102981	-5.996448347	3.168136371	0.066445183	2.537024604	-12.83468835	0.014475558
0.02111411	0.0111142	1	0.578947368	-21.06081582	5.246287927	0.048619695	2.496093839	-23.07940905	0.00065925
