"1","IMMO MOURY","BE0003893139","IMMOU","0","130","57.32","48.23","2.21","2683.17"
"1","IMMOBEL","BE0003599108","IMMO","0","130","35.7","1940.08","24.23","69371.87"
"1","INTERVEST OFF-WARE","BE0003746600","INTO","0","130","18.79","4751.56","55.28","89363.98"
"1","KBC","BE0003565737","KBC","0","130","36","1001091.38","5674.17","35830873.97"
"1","KBC ANCORA","BE0003867844","KBCA","0","130","20.72","97042.12","460.19","2020300.27"
"1","KEYWARE TECH.","BE0003880979","KEYW","0","130","0.72","8839.54","6.95","6312.65"
"1","LEASINVEST","BE0003770840","LEAS","0","129","70.78","1557.58","45.35","110166.24"
"1","MDXHEALTH","BE0003844611","MDXH","0","130","2.73","63409.48","64.91","173726.07"
"1","MIKO","BE0003731453","MIKO","0","116","60.66","372.99","4.76","22428.33"
"1","MOBISTAR","BE0003735496","MOBB","0","130","12.81","166237.58","733.76","2022745.28"
"1","NYRSTAR","BE0003876936","NYR","0","130","2.35","801896.82","604.72","1772600.05"
"1","OPTION","BE0003836534","OPTI","0","130","0.24","218133.88","35.48","55412.61"
"1","DELHAIZE GROUP","BE0003562700","DELB","0","130","46.36","447826.28","4265.48","20801754.74"
"1","DEXIA","BE0003796134","DEXB","0","130","0.04","4475363.4","183.73","167240"
"1","ECKERT-ZIEGLER BG","BE0003689032","EZBG","0","130","1.91","4523.01","8.14","8890.66"
"1","EURONAV","BE0003816338","EURN","0","129","4.77","76544","139.47","397277.91"
"1","EXMAR","BE0003808251","EXM","0","130","9.44","92052.09","308.98","896552.71"
"1","FAGRON","BE0003874915","FAGR","0","130","21.55","65948.22","366.55","1401500.34"
"1","FLUXYS BELGIUM D","BE0974265945","FLUX","0","129","28.91","3142.64","22.72","90523.47"
"1","GBL","BE0003797140","GBLB","0","130","62.72","88553.69","1047.78","5540704.9"
"1","AB INBEV","BE0003793107","ABI","0","130","73.03","1351547.25","9284.38","98465731.26"
"1","ACCENTIS","BE0003696102","ACCB","0","121","0.01","564031.8","7.61","6890.6"
"1","ACKERMANS V.HAAREN","BE0003764785","ACKB","0","130","74.42","26469.48","527.78","1985172.25"
"1","AEDIFICA","BE0003851681","AED","0","130","50.12","7141.02","104.32","359965.36"
"1","AGEAS","BE0974264930","AGS","0","130","29.46","475598.02","2710.91","14021401.3"
"1","AGFA-GEVAERT","BE0003755692","AGFB","0","130","1.62","301920.25","160.45","491682.87"
"1","ASCENCIO","BE0003856730","ASC","0","118","50.8","527","5.53","26730.87"
"1","ATENOR GROUP","BE0003837540","ATEB","0","129","32.79","1746.72","17.19","57623.67"
"1","BANIMMO A","BE0003870871","BANI","0","130","8.94","2146.92","10.18","18964.24"
"1","PICANOL","BE0003807246","PIC","0","130","24.08","5063.75","50.63","123026.5"
"1","QUESTFOR GR-PRICAF","BE0003730448","QFG","0","130","7.1","4621.18","12.85","32979.61"
"1","REALDOLMEN","BE0003899193","REA","0","130","16.66","5614.88","41.43","93363.98"
"1","RECTICEL","BE0003656676","REC","0","130","5.16","36308.07","92.38","186924.58"
"1","RESILUX","BE0003707214","RES","0","130","75.26","2009.18","47.98","155967.74"
"1","RETAIL ESTATES","BE0003720340","RET","0","130","55.73","1961.83","27.08","108907.88"
